Igehely	Strong-szám	Ragozott alak	Kiejtés	Szótő	Rövid jelentés	Angol tükörfordítás	Kritikai kiadás
1Kor 10:16	G5547	Χριστοῦ	Christou	Χριστός	Christ	of Christ	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:16	G1510	ἐστιν;	estin	εἰμί	to be	it is?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G3754	ὅτι	hoti	ὅτι	that/since	Because [there is]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G1520	εἷς	heis	εἷς	one	one	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G0740	ἄρτος	artos	ἄρτος	bread	loaf	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G1520	ἓν	hen	εἷς	one	one	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G4983	σῶμα	sōma	σῶμα	body	body	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G3588	οἱ	hoi	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G4183	πολλοί	polloi	πολύς	much	many	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G1510	ἐσμεν·	esmen	εἰμί	to be	we are;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G3588	οἱ	hoi	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G1063	γὰρ	gar	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G3956	πάντες	pantes	πᾶς	all	all	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G1537	ἐκ	ek	ἐκ	out from	of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G3588	τοῦ	tou	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G1520	ἑνὸς	henos	εἷς	one	one	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G0740	ἄρτου	artou	ἄρτος	bread	loaf	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:17	G3348	μετέχομεν.¶	metechomen	μετέχω	to share	we partake.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G0991	βλέπετε	blepete	βλέπω	to see	do consider	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G3588	τὸν	ton	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G2474	Ἰσραὴλ	Israēl	Ἰσραήλ	Israel	Israel	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G2596	κατὰ	kata	κατά	according to	according to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G4561	σάρκα·	sarka	σάρξ	flesh	flesh:	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G3756	οὐχ	ouch	οὐ	no	Surely	NA28+NA27+SBL+WH
1Kor 10:18	G3588	οἱ	hoi	ὁ	the/this/who	those	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G2068	ἐσθίοντες	esthiontes	ἐσθίω	to eat	eating	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G3588	τὰς	tas	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G2378	θυσίας	thusias	θυσία	sacrifice	sacrifices	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G2844	κοινωνοὶ	koinōnoi	κοινωνός	participant	fellow partakers	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G3588	τοῦ	tou	ὁ	the/this/who	in the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G2379	θυσιαστηρίου	thusiastēriou	θυσιαστήριον	altar	altar	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:18	G1510	εἰσίν;¶	eisin	εἰμί	to be	are?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G5101	Τί	Ti	τίς	which?	What	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G3767	οὖν	oun	οὖν	therefore/then	then	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G5346	φημι;	phēmi	φημί	to say	do I mean?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G3754	ὅτι	hoti	ὅτι	that/since	That	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G1494	εἰδωλόθυτόν	eidōlothuton	εἰδωλόθυτος	sacrificed to idols	an idol-sacrifice	NA28+NA27+Tyn+SBL+WH+Treg+TR»5+Byz»5
1Kor 10:19	G5100	τί	ti	τις	one	anything	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G1510	ἐστιν	estin	εἰμί	to be	is	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G2228	ἢ	ē	ἤ	or/than	or	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G3754	ὅτι	hoti	ὅτι	that/since	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G1497	εἴδωλόν	eidōlon	εἴδωλον	idol	an idol	NA28+NA27+Tyn+SBL+WH+Treg+TR«5+Byz«5
1Kor 10:19	G5100	τί	ti	τις	one	anything	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:19	G1510	ἐστιν;	estin	εἰμί	to be	is?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G0235	ἀλλ᾽	all᾽	ἀλλά	but	Rather	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G3754	ὅτι	hoti	ὅτι	that/since	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G3739	ἃ	ha	ὅς, ἥ	which	what	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G2380	θύουσιν	thuousin	θύω	to sacrifice	they sacrifice	NA28+NA27+Tyn+SBL+WH+Treg
1Kor 10:20	G3588	τὰ	ta	ὁ	the/this/who	the	Tyn+WH+Treg+TR+Byz
1Kor 10:20	G1484	ἔθνη,	ethnē	ἔθνος	Gentile nation	gentiles	Tyn+WH+Treg+TR+Byz
1Kor 10:20	G1140	δαιμονίοις	daimoniois	δαιμόνιον	demon	to demons	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR»3+Byz»3
1Kor 10:20	G3756	οὐ	ou	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR»2+Byz»2
1Kor 10:20	G2316	θεῷ	theō	θεός	God	to God	NA28+NA27+Tyn+SBL+WH+Treg+TR»1+Byz»1
1Kor 10:20	G2380	θύουσιν·	thuousin	θύω	to sacrifice	they sacrifice;	NA28+NA27+Tyn+SBL+WH+Treg
1Kor 10:20	G3756	οὐ	ou	οὐ	no	Not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G2309	θέλω	thelō	θέλω	to will/desire	I do wish	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G1161	δὲ	de	δέ	but/and	now	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G4771	ὑμᾶς	humas	σύ	you	you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G2844	κοινωνοὺς	koinōnous	κοινωνός	participant	fellow partakers	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G3588	τῶν	tōn	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G1140	δαιμονίων	daimoniōn	δαιμόνιον	demon	with demons	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:20	G1096	γίνεσθαι.	ginesthai	γίνομαι	to be	to be.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G3756	οὐ	ou	οὐ	no	Not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G1410	δύνασθε	dunasthe	δύναμαι	be able	you are able	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G4221	ποτήριον	potērion	ποτήριον	cup	[the] cup	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G2962	κυρίου	kuriou	κύριος	lord	of [the] Lord	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G4095	πίνειν	pinein	πίνω	to drink	to drink	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G4221	ποτήριον	potērion	ποτήριον	cup	[the] cup	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G1140	δαιμονίων·	daimoniōn	δαιμόνιον	demon	of demons;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G3756	οὐ	ou	οὐ	no	Not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G1410	δύνασθε	dunasthe	δύναμαι	be able	you are able	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G5132	τραπέζης	trapezēs	τράπεζα	table	of [the] table	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G2962	κυρίου	kuriou	κύριος	lord	of [the] Lord	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G3348	μετέχειν	metechein	μετέχω	to share	to partake	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G5132	τραπέζης	trapezēs	τράπεζα	table	of [the] table	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:21	G1140	δαιμονίων.	daimoniōn	δαιμόνιον	demon	of demons.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:22	G2228	ἢ	ē	ἤ	or/than	Or	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:22	G3863	παραζηλοῦμεν	parazēloumen	παραζηλόω	to make envious	do we provoke to jealousy	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:22	G3588	τὸν	ton	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:22	G2962	κύριον;	kurion	κύριος	lord	Lord?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:22	G3361	μὴ	mē	μή	not	Surely not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:22	G2478	ἰσχυρότεροι	ischuroteroi	ἰσχυρός	strong	stronger	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:22	G0846	αὐτοῦ	autou	αὐτός	he/she/it/self	than He	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:22	G1510	ἐσμεν;¶	esmen	εἰμί	to be	are we?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G3956	Πάντα	Panta	πᾶς	all	All things	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G3165	μοι	moi	ἐγώ	I/we	to me	TR+Byz
1Kor 10:23	G1832	ἔξεστιν	exestin	ἔξεστι, ἐξόν	it is permitted	are lawful	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G0235	ἀλλ᾽	all᾽	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G3756	οὐ	ou	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G3956	πάντα	panta	πᾶς	all	all things	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G4851	συμφέρει·	sumpherei	συμφέρω	to be profitable	are profitable;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G3956	πάντα	panta	πᾶς	all	All things	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G3165	μοι	moi	ἐγώ	I/we	to me	TR+Byz
1Kor 10:23	G1832	ἔξεστιν	exestin	ἔξεστι, ἐξόν	it is permitted	are lawful	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G0235	ἀλλ᾽	all᾽	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G3756	οὐ	ou	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G3956	πάντα	panta	πᾶς	all	all	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:23	G3618	οἰκοδομεῖ.	oikodomei	οἰκοδομέω	to build	edify.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:24	G3367	μηδεὶς	mēdeis	μηδείς	nothing	No one	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:24	G3588	τὸ	to	ὁ	the/this/who	the [good]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:24	G1438	ἑαυτοῦ	he'autou	ἑαυτοῦ	my/your/him-self	of himself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:24	G2212	ζητείτω	zēteitō	ζητέω	to seek	should seek	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:24	G0235	ἀλλὰ	alla	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:24	G3588	τὸ	to	ὁ	the/this/who	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:24	G3588	τοῦ	tou	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:24	G2087	ἑτέρου	heterou	ἕτερος	other	other	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:24	G1538	ἕκαστος.¶	hekastos	ἕκαστος	each	each.	TR+Byz
1Kor 10:25	G3956	Πᾶν	Pan	πᾶς	all	Everything	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G3588	τὸ	to	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G1722	ἐν	en	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G3111	μακέλλῳ	makellō	μάκελλον	meat market	the meat market	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G4453	πωλούμενον	pōloumenon	πωλέω	to sell	being sold	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G2068	ἐσθίετε	esthiete	ἐσθίω	to eat	do eat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G3367	μηδὲν	mēden	μηδείς	nothing	nothing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G0350	ἀνακρίνοντες	anakrinontes	ἀνακρίνω	to investigate	inquiring	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G1223	διὰ	dia	διά	through/because of	on account of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G3588	τὴν	tēn	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:25	G4893	συνείδησιν·	suneidēsin	συνείδησις	conscience	conscience;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:26	G3588	τοῦ	tou	ὁ	the/this/who	The	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:26	G2962	κυρίου	kuriou	κύριος	lord	Lord’s	NA28+NA27+Tyn+SBL+WH+Treg+TR»1+Byz»1
1Kor 10:26	G1063	γὰρ	gar	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:26	G3588	ἡ	hē	ὁ	the/this/who	[is] the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:26	G1093	γῆ	gē	γῆ	earth	earth	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:26	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:26	G3588	τὸ	to	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:26	G4138	πλήρωμα	plērōma	πλήρωμα	fulfillment	fullness	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:26	G0846	αὐτῆς.¶	autēs	αὐτός	he/she/it/self	of it.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G1487	Εἴ	Ei	εἰ	if	If	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G1161	δέ	de	δέ	but/and	now	TR+Byz
1Kor 10:27	G5100	τις	tis	τις	one	anyone	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G2564	καλεῖ	kalei	καλέω	to call	invites	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G4771	ὑμᾶς	humas	σύ	you	you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G3588	τῶν	tōn	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G0571	ἀπίστων	apistōn	ἄπιστος	unbelieving	unbelieving	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G2309	θέλετε	thelete	θέλω	to will/desire	you wish	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G4198	πορεύεσθαι,	poreuesthai	πορεύω	to travel	to go,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G3956	πᾶν	pan	πᾶς	all	everything	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G3588	τὸ	to	ὁ	the/this/who	which	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G3908	παρατιθέμενον	paratithemenon	παρατίθημι	to set before	is being set before	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G4771	ὑμῖν	humin	σύ	you	you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G2068	ἐσθίετε	esthiete	ἐσθίω	to eat	do eat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G3367	μηδὲν	mēden	μηδείς	nothing	nothing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G0350	ἀνακρίνοντες	anakrinontes	ἀνακρίνω	to investigate	inquiring	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G1223	διὰ	dia	διά	through/because of	on account of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G3588	τὴν	tēn	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:27	G4893	συνείδησιν·	suneidēsin	συνείδησις	conscience	conscience;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G1437	ἐὰν	ean	ἐάν	if	If	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G1161	δέ	de	δέ	but/and	however	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G5100	τις	tis	τις	one	anyone	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G4771	ὑμῖν	humin	σύ	you	to you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G2036	εἴπῃ·	eipē	ἔπω, ἐρῶ, εἶπον	to say	shall say;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G3778	τοῦτο	touto	οὗτος	this/he/she/it	This	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G9995	ἱερόθυτόν	hi'erothuton	ἱερόθυτος	sacrificed to idols	temple-sacrifice	NA28+NA27+Tyn+SBL+WH+Treg
1Kor 10:28	G1510	ἐστιν,	estin	εἰμί	to be	is,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G3361	μὴ	mē	μή	not	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G2068	ἐσθίετε	esthiete	ἐσθίω	to eat	do eat	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G1223	δι᾽	di᾽	διά	through/because of	on account of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G1565	ἐκεῖνον	ekeinon	ἐκεῖνος	that	him	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G3588	τὸν	ton	ὁ	the/this/who	which	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G3377	μηνύσαντα	mēnusanta	μηνύω	to disclose	having shown [it]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G2532	καὶ	kai	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G3588	τὴν	tēn	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G4893	συνείδησιν·	suneidēsin	συνείδησις	conscience	conscience;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:28	G3588	τοῦ	tou	ὁ	the/this/who	of the	TR+Byz
1Kor 10:28	G1063	γὰρ	gar	γάρ	for	for	TR+Byz
1Kor 10:28	G2962	κυρίου	kuriou	κύριος	lord	Lord	TR+Byz
1Kor 10:28	G3588	ἡ	hē	ὁ	the/this/who	[is] the	TR+Byz
1Kor 10:28	G1093	γῆ	gē	γῆ	earth	earth	TR+Byz
1Kor 10:28	G2532	καὶ	kai	καί	and	and	TR+Byz
1Kor 10:28	G3588	τὸ	to	ὁ	the/this/who	the	TR+Byz
1Kor 10:28	G4138	πλήρωμα	plērōma	πλήρωμα	fulfillment	fullness	TR+Byz
1Kor 10:28	G0846	αὐτῆς.	autēs	αὐτός	he/she/it/self	of her.	TR+Byz
1Kor 10:29	G4893	συνείδησιν	suneidēsin	συνείδησις	conscience	[the] conscience	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G1161	δὲ	de	δέ	but/and	now	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G3004	λέγω	legō	λέγω	to speak	I am saying	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G3780	οὐχὶ	ouchi	οὐχί	not	[is] not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G3588	τὴν	tēn	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G1438	ἑαυτοῦ	he'autou	ἑαυτοῦ	my/your/him-self	your own	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G0235	ἀλλὰ	alla	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G3588	τὴν	tēn	ὁ	the/this/who	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G3588	τοῦ	tou	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G2087	ἑτέρου.	heterou	ἕτερος	other	other.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G5101+G2443	ἱνατί	hinati	ἵνα+τίς	in order that/to+which?	so why	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G1063	γὰρ	gar	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G3588	ἡ	hē	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G1657	ἐλευθερία	eleutheria	ἐλευθερία	freedom	freedom	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G3165	μου	mou	ἐγώ	I/we	of mine	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G2919	κρίνεται	krinetai	κρίνω	to judge	is judged	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G5259	ὑπὸ	hupo	ὑπό	by/under	by	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G0243	ἄλλης	allēs	ἄλλος	another	another’s	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:29	G4893	συνειδήσεως;	suneidēseōs	συνείδησις	conscience	conscience?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G1487	εἰ	ei	εἰ	if	If	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G1161	δὲ	de	δέ	but/and	now	TR
1Kor 10:30	G1473	ἐγὼ	egō	ἐγώ	I/we	I myself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G5485	χάριτι	chariti	χάρις	grace	with thankfulness	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G3348	μετέχω,	metechō	μετέχω	to share	partake,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G5101	τί	ti	τίς	which?	why	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G0987	βλασφημοῦμαι	blasphēmoumai	βλασφημέω	to blaspheme	am I denigrated	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G5228	ὑπὲρ	huper	ὑπέρ	above/for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G3739	οὗ	hou	ὅς, ἥ	which	that which	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G1473	ἐγὼ	egō	ἐγώ	I/we	I myself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:30	G2168	εὐχαριστῶ;	eucharistō	εὐχαριστέω	to thank	give thanks?	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:31	G1535	εἴτε	eite	εἴτε	whether	Whether	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
1Kor 10:31	G3767	οὖν	oun	οὖν	therefore/then	therefore	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz
