Strong_padded	Strong_eredeti	Teljes_szocikk
H7795	H7795	שֹׂורָה (sôwrâh｜so-raw'｜noun｜feminine｜in rows) [Heb] שֹׂורָה ETCBC: שֹׂורָה (subs｜[animal]) OSHL: u.ar.ab TWOT: 2245a GK: H8463 Derivation: from שׂוּר in the primitive sense of סוּר; Strong's: properly, a ring, i.e. (by analogy) a row (adverbially) KJV: principal.
H7796	H7796	שֹׂורֵק (Sôwrêq｜so-rake'｜proper noun｜location｜Sorek) [pn] שֹׂורֵק, שֹׂרֵק ETCBC: שֹׂרֵק (nmpr｜Sorek) OSHL: u.cl.ae GK: H8604 Derivation: the same as שֹׂרֵק; a vine; Strong's: Sorek, a valley in Palestine KJV: Sorek.
H7797	H7797	שׂוּשׂ (sûws｜soos｜verb｜exult) [Heb] שׂוּשׂ ETCBC: שׂושׂ (verb｜rejoice) OSHL: u.as.aa TWOT: 2246 GK: H8464 Greek: ἀγαλλιάω, ἐπάγω, χαίρω Derivation: or שִׂישׂ; a primitive root; Strong's: to be bright, i.e. cheerful KJV: be glad, [idiom] greatly, joy, make mirth, rejoice.
H7798	H7798	שַׁוְשָׁא (Shavshâʼ｜shav-shaw'｜proper noun｜person｜Shavsha) [pn] שַׁוְשָׁא ETCBC: שַׁוְשָׁא (nmpr｜Shavsha) OSHL: u.ce.ad GK: H8807 Derivation: from שׂוּשׂ; joyful; Strong's: Shavsha, an Israelite KJV: Shavsha.
H7799	H7799	שׁוּשַׁן (shûwshan｜shoo-shan'｜noun｜masculine｜lily) [Heb] שׁוּשַׁן ETCBC: שׁוּשַׁן (subs｜lily) OSHL: v.cc.ag TWOT: 2356 GK: H8808 Greek: κρίνον, Σουσάννα Derivation: or שֹׁושָׁן; or שֹׁשָׁן; and (feminine) שֹׁושַׁנָּה; from שׂוּשׂ; Strong's: a lily (from its whiteness), as aflower of architectural ornament; also a (straight) trumpet (from the tubular shape) KJV: lily, Shoshannim.
H7800	H7800	שׁוּשַׁן (Shûwshan｜shoo-shan'｜proper noun｜location｜Shushan) [pn] שׁוּשַׁן ETCBC: שׁוּשַׁן (nmpr｜Susa) OSHL: v.cc.ah GK: H8809 Derivation: the same as שׁוּשַׁן; Strong's: Shushan, a place in Persia KJV: Shushan.
H7801	H7801	שׁוּשַׁנְכִי (Shûwshankîy｜shoo-shan-kee'｜proper noun｜location｜Susanchites) [pn] שׁוּשַׁנְכִי, שׁוּשַׁנְכָי ETCBC: שׁוּשַׁנְכָי (adjv｜man from Susa) OSHL: xv.ak.ad GK: H10704 Derivation: (Aramaic) of foreign origin; Strong's: a Shushankite (collectively) or inhabitants of some unknown place in Assyrian KJV: Susanchites.
H7802	H7802	שׁוּשַׁן עֵדוּת (Shûwshan ʻÊdûwth｜shoo-shan' ay-dooth'｜noun｜masculine｜Shushan-eduth) [pn] שׁוּשַׁן עֵדוּת, שׁוּשַׁן, עֵדוּת ETCBC: עֵדוּת (subs｜reminder) OSHL: v.cc.ag Derivation: or (plural of former) שֹׁושַׁנִּים עֵדוּת Typo: lemma שֹׁושַׁנִּיס עֵדוּת samekh, corrected to שֹׁושַׁנִּים עֵדוּת ; from שׁוּשַׁן and עֵדוּת; lily (or trumpet) of assemblage; Strong's: Shushan-Eduth or Shoshannim-Eduth, the title of a popular song KJV: Shoshannim-Eduth, Shushan-eduth.
H7803	H7803	שׁוּתֶלַח (Shûwthelach｜shoo-theh'-lakh｜proper noun｜person｜Shuthelah) [pn] שׁוּתֶלַח ETCBC: שׁוּתֶלַח (nmpr｜Shuthelah) OSHL: v.cc.ak GK: H8811 Derivation: probably from שָׁאָה and the same as תֶּלַח; crash of breakage; Strong's: Shuthelach, the name of two Israelites KJV: Shuthelah.
H7804	H7804	שְׁזַב (shᵉzab｜shez-ab'｜verb｜deliver) [Arc] שְׁזַב, שֵׁיזִב ETCBC: יזב (verb｜save) OSHL: xv.al.ab TWOT: 3027 GK: H10706 Greek: ἀντιλαμβάνομαι, ἐξαιρέω, λυτρόω, ῥύομαι, σώζω Derivation: (Aramaic) corresponding to עָזַב; Strong's: to leave, i.e. (causatively) free KJV: deliver.
H7805	H7805	שָׁזַף (shâzaph｜shaw-zaf'｜verb｜catch sight of) [Heb] שָׁזַף ETCBC: שׁזף (verb｜catch sight) OSHL: v.cd.aa TWOT: 2357 GK: H8812 Derivation: a primitive root; Strong's: to tan (by sunburning); figuratively (as if by a piercing ray) to scan KJV: look up, see.
H7806	H7806	שָׁזַר (shâzar｜shaw-zar'｜verb｜be twisted) [Heb] שָׁזַר ETCBC: שׁזר (verb｜twist) OSHL: v.ce.aa TWOT: 2358 GK: H8813 Greek: νήθω Derivation: a primitive root; Strong's: to twist (a thread of straw) KJV: twine.
H7807	H7807	שַׁח (shach｜shakh｜adjective｜low) [Heb] שַׁח ETCBC: שַׁח (adjv｜downcast) OSHL: v.ch.ab TWOT: 2361a GK: H8814 Derivation: from שָׁחַח; Strong's: sunk, i.e. downcast KJV: [phrase] humble.
H7808	H7808	שֵׂחַ (sêach｜say'-akh｜noun｜masculine｜thought) [Heb] שֵׂחַ ETCBC: שֵׂחַ (subs｜thought) OSHL: u.bb.ae TWOT: 2255c GK: H8465 Derivation: for שִׂיחַ; Strong's: communion, i.e. (reflexively) meditation KJV: thought.
H7809	H7809	שָׁחַד (shâchad｜shaw-khad'｜verb｜give a present) [Heb] שָׁחַד ETCBC: שׁחד (verb｜give present) OSHL: v.cf.aa TWOT: 2359 GK: H8815 Greek: φορτίζω Derivation: a primitive root; Strong's: to donate, i.e. bribe KJV: hire, give a reward.
H7810	H7810	שַׁחַד (shachad｜shakh'-ad｜noun｜masculine｜present) [Heb] שַׁחַד, שֹׁחַד ETCBC: שֹׁחַד (subs｜present) OSHL: v.cf.ab TWOT: 2359a GK: H8816 Greek: δῶρον Derivation: from שָׁחַד; Strong's: a donation (venal or redemptive) KJV: bribe(-ry), gift, present, reward.
H7811	H7811	שָׂחָה (sâchâh｜saw-khaw'｜verb｜swim) [Heb] שָׂחָה ETCBC: שׂחה (verb｜swim) OSHL: u.at.aa TWOT: 2247 GK: H8466 Greek: λούω Derivation: a primitive root; Strong's: to swim; causatively, to inundate KJV: (make to) swim.
H7812	H7812	שָׁחָה (shâchâh｜shaw-khaw'｜verb｜bow down) [Heb] שָׁחָה ETCBC: חוה (verb｜bow down), שׁחה (verb｜bow down) OSHL: v.cg.aa TWOT: 2360 GK: H8817 Greek: καταφιλέω, κύπτω, ποιέω, προσκυνέω, ταράσσω Derivation: a primitive root; Strong's: to depress, i.e. prostrate (especially reflexive, in homage to royalty or God) KJV: bow (self) down, crouch, fall down (flat), humbly beseech, do (make) obeisance, do reverence, make to stoop, worship.
H7813	H7813	שָׂחוּ (sâchûw｜saw'-khoo｜noun｜masculine｜swimming) [Heb] שָׂחוּ ETCBC: שָׂחוּ (subs｜swimming) OSHL: u.at.ab TWOT: 2247a GK: H8467 Derivation: from שָׂחָה; Strong's: a pond (for swimming) KJV: to swim in.
H7814	H7814	שְׂחֹוק (sᵉchôwq｜sekh-oke'｜noun｜masculine｜laughter) [Heb] שְׂחֹוק ETCBC: שְׂחֹוק (subs｜laughter) OSHL: u.av.ab TWOT: 1905d GK: H8468 Greek: γέλως, εὐφροσύνη, χαρά Derivation: or שְׂחֹק; from שָׂחַק; Strong's: laughter (in merriment or defiance) KJV: derision, laughter(-ed to scorn, -ing), mocked, sport.
H7815	H7815	שְׁחֹור (shᵉchôwr｜shekh-ore'｜noun｜feminine｜blackness) [Heb] שְׁחֹור ETCBC: שְׁחֹור (subs｜blackness) OSHL: v.co.ab TWOT: 2368a GK: H8818 Derivation: from שָׁחַר; Strong's: dinginess, i.e. perhaps soot KJV: coal.
H7816	H7816	שְׁחוּת (shᵉchûwth｜shekh-ooth'｜noun｜feminine｜pit) [Heb] שְׁחוּת ETCBC: שְׁחוּת (subs｜pit) OSHL: v.cg.ab TWOT: 2360a GK: H8819 Derivation: from שָׁחָה; Strong's: pit KJV: pit.
H7817	H7817	שָׁחַח (shâchach｜shaw-khakh'｜verb｜bow) [Heb] שָׁחַח, שִׁיחַ ETCBC: שׁחח (verb｜bow down), שׁיח (verb｜melt away) OSHL: v.ch.aa TWOT: 2361 GK: H8820, H8863 Greek: δύνω, κακόω, κάμπτω, κατάγω, κύπτω, ταπεινόω, ταράσσω, τήκω Derivation: a primitive root; Strong's: to sink or depress (reflexive or causative) KJV: bend, bow (down), bring (cast) down, couch, humble self, be (bring) low, stoop.
H7818	H7818	שָׂחַט (sâchaṭ｜saw-khat'｜verb｜squeeze out) [Heb] שָׂחַט ETCBC: שׂחט (verb｜squeeze out) OSHL: u.au.aa TWOT: 2248 GK: H8469 Derivation: a primitive root; Strong's: to tread out, i.e. squeeze (grapes) KJV: press.
H7819	H7819	שָׁחַט (shâchaṭ｜shaw-khat'｜noun｜feminine｜slaughter｜the revolters are gone deep in slaughtering) [Heb] שָׁחַט, שַׁחֲטָה ETCBC: שַׁחֲטָה (subs｜oppression) OSHL: v.ci.aa, v.ci.ac TWOT: 2362 GK: H8821, H8822, H8823 Greek: σφάζω Derivation: a primitive root; Strong's: to slaughter (in sacrifice or massacre) KJV: kill, offer, shoot out, slay, slaughter.
H7820	H7820	שָׁחַט (shâchaṭ｜shaw-khat'｜verb｜slaughter) [Heb] שָׁחַט ETCBC: שׁחט (verb｜slaughter), שׁחט (verb｜alloy) OSHL: v.ci.aa TWOT: 2362 GK: H8822 Derivation: a primitive root (identical with שָׁחַט through the idea of striking); Strong's: to hammer out KJV: beat.
H7821	H7821	שְׁחִיטָה (shᵉchîyṭâh｜shekh-ee-taw'｜noun｜feminine｜slaying) [Heb] שְׁחִיטָה ETCBC: שְׁחִיטָה (subs｜slaying) OSHL: v.ci.ab TWOT: 2362a GK: H8824 Derivation: from שָׁחַט; Strong's: slaughter KJV: killing.
H7822	H7822	שְׁחִין (shᵉchîyn｜shekh-een'｜noun｜masculine｜boil) [Heb] שְׁחִין ETCBC: שְׁחִין (subs｜boil) OSHL: v.ck.ab TWOT: 2364a GK: H8825 Greek: ἕλκος Derivation: from an unused root probably meaning to burn; Strong's: inflammation, i.e. an ulcer KJV: boil, botch.
H7823	H7823	שָׁחִיס (shâchîyç｜shaw-khece'｜noun｜masculine｜after-growth) [Heb] שָׁחִיס, סָחִישׁ ETCBC: סָחִישׁ (subs｜shoot), שָׁחִיס (subs｜[uncertain]) OSHL: o.ax.ac TWOT: 1484 GK: H6084, H8826 Greek: ἀνατέλλω, κατάλειμμα Derivation: or סָחִישׁ; from an unused root apparently meaning to sprout; Strong's: aftergrowth KJV: (that) which springeth of the same.
H7824	H7824	שָׁחִיף (shâchîyph｜shaw-kheef'｜adjective｜panelled) [Heb] שָׁחִיף, שָׂחִיף ETCBC: שָׂחִיף (subs｜[uncertain]) OSHL: u.au.ab TWOT: 2249 GK: H8470 Derivation: from the same as שַׁחַף; Strong's: a board (as chipped thin) KJV: cieled with.
H7825	H7825	שְׁחִית (shᵉchîyth｜shekh-eeth'｜noun｜feminine｜pit-fall) [Heb] שְׁחִית ETCBC: שְׁחִית (subs｜pit) OSHL: v.cg.ac TWOT: 2360b GK: H8827 Derivation: from שָׁחָה; Strong's: a pit-fall (literally or figuratively) KJV: destruction, pit.
H7826	H7826	שַׁחַל (shachal｜shakh'-al｜noun｜masculine｜lion) [Heb] שַׁחַל ETCBC: שַׁחַל (subs｜young lion) OSHL: v.cj.ab TWOT: 2363a GK: H8828 Greek: λέων Derivation: from an unused root probably meaning to roar; Strong's: a lion (from his characteristic roar) KJV: (fierce) lion.
H7827	H7827	שְׁחֵלֶת (shᵉchêleth｜shekh-ay'-leth｜noun｜feminine｜scale) [Heb] שְׁחֵלֶת ETCBC: שְׁחֵלֶת (subs｜incense) OSHL: v.cj.ac TWOT: 2363b GK: H8829 Typo: lemma שְׁחֶלֶת second vowel, corrected to שְׁחֵלֶת Derivation: apparently from the same as שַׁחַל through some obscure idea, perhaps that of peeling off by concussion of sound; Strong's: a scale or shell, i.e. the aromatic mussel. KJV: onycha.
H7828	H7828	שַׁחַף (shachaph｜shakh'-af｜noun｜masculine｜sea-mew) [Heb] שַׁחַף ETCBC: שַׁחַף (subs｜[animal]) OSHL: v.cl.ab TWOT: 2365a GK: H8830 Derivation: from an unused root meaning to peel, i.e. emaciate; Strong's: the gull (as thin) KJV: cuckoo.
H7829	H7829	שַׁחֶפֶת (shachepheth｜shakh-eh'-feth｜noun｜feminine｜wasting disease) [Heb] שַׁחֶפֶת ETCBC: שַׁחֶפֶת (subs｜consumption) OSHL: v.cl.ac TWOT: 2365b GK: H8831 Greek: ἀπορία Derivation: from the same as שַׁחַף; Strong's: emaciation KJV: consumption.
H7830	H7830	שַׁחַץ (shachats｜shakh'-ats｜noun｜masculine｜dignity) [Heb] שַׁחַץ ETCBC: שַׁחַץ (subs｜greatness) OSHL: v.cm.ab TWOT: 2366a GK: H8832 Greek: ἀλαζών Derivation: from an unused root apparently meaning to strut; Strong's: haughtiness (as evinced by the attitude) KJV: [idiom] lion, pride.
H7831	H7831	שַׁחֲצֹום (Shachătsôwm｜shakh-ats-ome'｜proper noun｜location｜Shahazimah (from the margin)) [pn] שַׁחֲצֹום, שַׁחֲצוּמָה, שַׁחֲצִימָה ETCBC: שַׁחֲצִימָה (nmpr｜Shahazumah) OSHL: v.cm.ac GK: H8833, H8834 Derivation: from the same as שַׁחַץ; proudly; Strong's: Shachatsom, a place in Palestine KJV: Shahazimah (from the margin).
H7832	H7832	שָׂחַק (sâchaq｜saw-khak'｜verb｜laugh) [Heb] שָׂחַק ETCBC: שׂחק (verb｜laugh) OSHL: u.av.aa TWOT: 1905c GK: H8471 Greek: γελάω, ἐμπαίζω, καταγελάω, ὀρχέομαι, παίζω Derivation: a primitive root; Strong's: to laugh (in pleasure or detraction); by implication, to play KJV: deride, have in derision, laugh, make merry, mock(-er), play, rejoice, (laugh to) scorn, be in (make) sport.
H7833	H7833	שָׁחַק (shâchaq｜shaw-khak'｜verb｜rub away) [Heb] שָׁחַק ETCBC: שׁחק (verb｜pulverise) OSHL: v.cn.aa TWOT: 2367 GK: H8835 Derivation: a primitive root; Strong's: to comminate (by trituration or attrition) KJV: beat, wear.
H7834	H7834	שַׁחַק (shachaq｜shakh'-ak｜noun｜masculine｜dust) [Heb] שַׁחַק ETCBC: שַׁחַק (subs｜dust) OSHL: v.cn.ab TWOT: 2367a GK: H8836 Greek: ἀήρ, ἄστρον, νεφέλη, νέφος, οὐρανός, ῥιπή, στερέωμα Derivation: from שָׁחַק; Strong's: a powder (as beaten small); by analogy, a thin vapor; by extension, the firmament KJV: cloud, small dust, heaven, sky.
H7835	H7835	שָׁחַר (shâchar｜shaw-khar'｜verb｜be black) [Heb] שָׁחַר ETCBC: שׁחר (verb｜be black) OSHL: v.co.aa TWOT: 2368 GK: H8837 Greek: σκοτόω Derivation: a primitive root (identical with שָׁחַר through the idea of the duskiness of early dawn); Strong's: to be dim or dark (in color) KJV: be black.
H7836	H7836	שָׁחַר (shâchar｜shaw-khar'｜verb｜look early) [Heb] שָׁחַר ETCBC: שׁחר (verb｜look for) OSHL: v.cp.ac TWOT: 2369 GK: H8838 Greek: ἐπιμελῶς, ζητέω, ὀρθρίζω, πρώϊμος Derivation: a primitive root; Strong's: properly, to dawn, i.e. (figuratively) be (up) early at any task (with the implication of earnestness); by extension, to search for (with painstaking) KJV: (do something) betimes, enquire early, rise (seek) betimes, seek diligently) early, in the morning).
H7837	H7837	שַׁחַר (shachar｜shakh'-ar｜noun｜masculine｜dawn) [Heb] שַׁחַר ETCBC: שַׁחַר (subs｜dawn) OSHL: v.cp.ab TWOT: 2369a GK: H8840 Greek: ὄρθρος, πρωΐ Derivation: from שָׁחַר; Strong's: dawn (literal, figurative or adverbial) KJV: day(-spring), early, light, morning, whence riseth.
H7838	H7838	שָׁחֹר (shâchôr｜shaw-khore'｜adjective｜black) [Heb] שָׁחֹר ETCBC: שָׁחֹר (adjv｜black) OSHL: v.co.ac TWOT: 2368b GK: H8839 Greek: μέλας Derivation: or שָׁחֹור; from שָׁחַר; Strong's: properly, dusky, but also (absol.) jetty KJV: black.
H7839	H7839	שַׁחֲרוּת (shachărûwth｜shakh-ar-ooth'｜noun｜feminine｜blackness) [Heb] שַׁחֲרוּת ETCBC: שַׁחֲרוּת (subs｜black hair) OSHL: v.co.ad TWOT: 2368c GK: H8841 Derivation: from שָׁחַר; Strong's: a dawning, i.e. (figuratively) juvenescence KJV: youth.
H7840	H7840	שְׁחַרְחֹרֶת (shᵉcharchôreth｜shekh-ar-kho'-reth｜adjective｜blackish) [Heb] שְׁחַרְחֹרֶת, שְׁחַרְחֹר ETCBC: שְׁחַרְחֹר (adjv｜blackish) OSHL: v.co.ae TWOT: 2368d GK: H8842 Derivation: from שָׁחַר; Strong's: swarthy KJV: black.
H7841	H7841	שְׁחַרְיָה (Shᵉcharyâh｜shekh-ar-yaw'｜proper noun｜person｜Shehariah) [pn] שְׁחַרְיָה ETCBC: שְׁחַרְיָה (nmpr｜Shehariah) OSHL: v.cp.af GK: H8843 Derivation: from שָׁחַר and יָהּ; Jah has sought; Strong's: Shecharjah, an Israelite KJV: Shehariah.
H7842	H7842	שַׁחֲרַיִם (Shachărayim｜shakh-ar-ah'-yim｜proper noun｜person｜Shaharaim) [pn] שַׁחֲרַיִם ETCBC: שַׁחֲרַיִם (nmpr｜Shaharaim) OSHL: v.cp.ag GK: H8844 Derivation: dual of שַׁחַר; double dawn; Strong's: Shacharajim, an Israelite KJV: Shaharaim.
H7843	H7843	שָׁחַת (shâchath｜shaw-khath'｜verb｜go to ruin) [Heb] שָׁחַת ETCBC: שׁחת (verb｜destroy) OSHL: v.cq.aa TWOT: 2370 GK: H8845 Greek: ἀγρεύω, αἴρω, ἁμαρτάνω, ἀνομία, ἄνομος, ἀπόλλυμι, ἀπώλεια, ἀσεβής, ἀφανίζω, ἀφανισμός, διασπορά, διαφθείρω, διαφθορά, ἐκχέω, ἐμβάλλω, ἐξαίρω, ἐξαλείφω, ἐξολοθρεύω, ἐπιτίθημι, θύω, καταβάλλω, κατασκάπτω, καταστρώννυμι, καταφθείρω, λυμαίνομαι, νοιέω, ὀλοθρεύω, πίπτω, ταπεινόω, φθείρω Derivation: a primitive root; Strong's: to decay, i.e. (causatively) ruin (literally or figuratively) KJV: batter, cast off, corrupt(-er, thing), destroy(-er, -uction), lose, mar, perish, spill, spoiler, [idiom] utterly, waste(-r).
H7844	H7844	שְׁחַת (shᵉchath｜shekh-ath'｜verb｜corrupt) [Arc] שְׁחַת ETCBC: שׁחת (verb｜spoil) OSHL: xv.al.aa TWOT: 3026 GK: H10705 Derivation: (Aramaic) corresponding to שָׁחַת Strong's: {to decay, i.e. (causatively) ruin (literally or figuratively)} KJV: corrupt, fault.
H7845	H7845	שַׁחַת (shachath｜shakh'-ath｜noun｜feminine｜pit) [Heb] שַׁחַת ETCBC: שַׁחַת (subs｜pit) OSHL: v.br.ad TWOT: 2343.1c 2370d GK: H8846 Greek: βόθυνος, θάνατος, καθαρός, ῥύπος, φθορά Derivation: from שׁוּחַ; Strong's: a pit (especially as a trap); figuratively, destruction KJV: corruption, destruction, ditch, grave, pit.
H7846	H7846	שֵׂט (sêṭ｜sayte｜noun｜masculine｜swerver) [Heb] שֵׂט ETCBC: שֵׂט (subs｜[uncertain]) OSHL: u.am.ab TWOT: 2240a GK: H8473 Greek: παράβασις Derivation: or סֵט; from שׂוּט; Strong's: a departure from right, i.e. sin KJV: revolter, that turn aside.
H7847	H7847	שָׂטָה (sâṭâh｜saw-taw'｜verb｜turn aside) [Heb] שָׂטָה ETCBC: שׂטה (verb｜turn aside) OSHL: u.aw.aa TWOT: 2250 GK: H8474 Greek: ἐκκλίνω, παραβαίνω Derivation: a primitive root; Strong's: to deviate from duty KJV: decline, go aside, turn.
H7848	H7848	שִׁטָּה (shiṭṭâh｜shit-taw'｜noun｜feminine｜acacia) [Heb] שִׁטָּה ETCBC: שִׁטָּה (subs｜acacia) OSHL: v.cq.ag TWOT: 2371 GK: H8847 Derivation: feminine of a derivative (only in the plural שִׁטִּים; meaning the sticks of wood) from the same as שֹׁטֵט; Strong's: the acacia (from its scourging thorns) KJV: shittah, shittim. See also בֵּית הַשִּׁטָּה.
H7849	H7849	שָׁטַח (shâṭach｜shaw-takh'｜verb｜spread) [Heb] שָׁטַח ETCBC: שׁטח (verb｜spread) OSHL: v.cr.aa TWOT: 2372 GK: H8848 Greek: καταστρώννυμι, ψύχω Derivation: a primitive root; Strong's: to expand KJV: all abroad, enlarge, spread, stretch out.
H7850	H7850	שֹׁטֵט (shôṭêṭ｜sho-tate'｜noun｜masculine｜scourge) [Heb] שֹׁטֵט ETCBC: שֹׁטֵט (subs｜[uncertain]) OSHL: v.bs.ac TWOT: 2344b GK: H8849 Greek: ἧλος Derivation: active participle of an otherwise unused root meaning (properly, to pierce; but only as a denominative from שֹׁוט) Strong's: to flog; a goad KJV: scourge.
H7851	H7851	שִׁטִּים (Shiṭṭîym｜shit-teem'｜proper noun｜location｜Shittim) [pn] שִׁטִּים ETCBC: שִׁטִּים (nmpr｜Shittim) OSHL: v.cq.ah GK: H8850 Derivation: the same as the plural of שִׁטָּה; acacia trees; Strong's: Shittim, a place East of the Jordan KJV: Shittim.
