Igehely	Strong-szám	Görög szóalak	Morfológiai kód	Forrás
Jób 1:13	G2532	και	CONJ	LXX_WH
Jób 1:13	G3588	αι	T-NPF	LXX_WH
Jób 1:13	G2364	θυγατερες	N-NPF	LXX_WH
Jób 1:13	G0846	αυτου	D-GSM	LXX_WH
Jób 1:13	G4095	επινον	V-IAI-3P	LXX_WH
Jób 1:13	G3631	οινον	N-ASM	LXX_WH
Jób 1:13	G1722	εν	PREP	LXX_WH
Jób 1:13	G3588	τη	T-DSF	LXX_WH
Jób 1:13	G3614	οικια	N-DSF	LXX_WH
Jób 1:13	G3588	του	T-GSM	LXX_WH
Jób 1:13	G0080	αδελφου	N-GSM	LXX_WH
Jób 1:13	G0846	αυτων	D-GPM	LXX_WH
Jób 1:13	G3588	του	T-GSM	LXX_WH
Jób 1:13	G4245	πρεσβυτερου	A-GSM	LXX_WH
Jób 1:14	G2532	και	CONJ	LXX_WH
Jób 1:14	G2400	ιδου	INJ	LXX_WH
Jób 1:14	G0032	αγγελος	N-NSM	LXX_WH
Jób 1:14	G2064	ηλθεν	V-AAI-3S	LXX_WH
Jób 1:14	G4314	προς	PREP	LXX_WH
Jób 1:14	G2492	ιωβ	N-PRI	LXX_WH
Jób 1:14	G2532	και	CONJ	LXX_WH
Jób 1:14		ειπεν	V-AAI-3S	ELTERO_SZOVEGALAP
Jób 1:14	G0846	αυτω	D-DSM	LXX_WH
Jób 1:14	G3588	τα	T-NPN	LXX_WH
Jób 1:14	G2201	ζευγη	N-NPN	LXX_WH
Jób 1:14	G3588	των	T-GPF	LXX_WH
Jób 1:14	G1016	βοων	N-GPF	LXX_WH
Jób 1:14	G0722	ηροτρια	V-IAI-3S	ABP-potolt
Jób 1:14	G2532	και	CONJ	LXX_WH
Jób 1:14	G3588	αι	T-NPF	LXX_WH
Jób 1:14	G2338	θηλειαι	A-NPF	LXX_WH
Jób 1:14	G3688	ονοι	N-NPF	LXX_WH
Jób 1:14	G1006	εβοσκοντο	V-IMI-3P	LXX_WH
Jób 1:14	G2192	εχομεναι	V-PMPNP	LXX_WH
Jób 1:14	G0846	αυτων	D-GPF	LXX_WH
Jób 1:15	G2532	και	CONJ	LXX_WH
Jób 1:15	G2064	ελθοντες	V-AAPNP	LXX_WH
Jób 1:15	G3588	οι	T-NPM	LXX_WH
Jób 1:15	G0162	αιχμαλωτευοντες	V-PAPNP	LXX_WH
Jób 1:15	G0162	ηχμαλωτευσαν	V-AAI-3P	LXX_WH
Jób 1:15	G0846	αυτας	D-APF	LXX_WH
Jób 1:15	G2532	και	CONJ	LXX_WH
