Karoli_igehely	Heber_vers	Latin_vers	Gorog_LXX_vers	Elteres_tipusa	Karoli_egyezik_hol
Zsolt 55:5	Psa.55:6	Psa.54:6	Psa.54:6	Renumber	EGYIK_SEM
Zsolt 55:6	Psa.55:7	Psa.54:7	Psa.54:7	Renumber	EGYIK_SEM
Zsolt 55:7	Psa.55:8	Psa.54:8	Psa.54:8	Renumber	EGYIK_SEM
Zsolt 55:8	Psa.55:9	Psa.54:9	Psa.54:9	Renumber	EGYIK_SEM
Zsolt 55:9	Psa.55:10	Psa.54:10	Psa.54:10	Renumber	EGYIK_SEM
Zsolt 56:1	Psa.56:2	Psa.55:2	Psa.55:2	Renumber	EGYIK_SEM
Zsolt 56:10	Psa.56:11	Psa.55:11a	Psa.55:11	Concatenation/Merge	EGYIK_SEM
Zsolt 56:11	Psa.56:12	Psa.55:11b	Psa.55:12	Concatenation/Merge	EGYIK_SEM
Zsolt 56:12	Psa.56:13	Psa.55:12	Psa.55:13	Renumber	EGYIK_SEM
Zsolt 56:13	Psa.56:14	Psa.55:13	Psa.55:14	Renumber	EGYIK_SEM
Zsolt 56:2	Psa.56:3	Psa.55:3	Psa.55:3	Renumber	EGYIK_SEM
Zsolt 56:3	Psa.56:4	Psa.55:4	Psa.55:4	Renumber	EGYIK_SEM
Zsolt 56:4	Psa.56:5	Psa.55:5	Psa.55:5	Renumber	EGYIK_SEM
Zsolt 56:5	Psa.56:6	Psa.55:6	Psa.55:6	Renumber	EGYIK_SEM
Zsolt 56:6	Psa.56:7	Psa.55:7	Psa.55:7	Renumber	EGYIK_SEM
Zsolt 56:7	Psa.56:8	Psa.55:8	Psa.55:8	Renumber	EGYIK_SEM
Zsolt 56:8	Psa.56:9	Psa.55:9	Psa.55:9	Renumber	EGYIK_SEM
Zsolt 56:9	Psa.56:10	Psa.55:10	Psa.55:10	Renumber	EGYIK_SEM
Zsolt 57:1	Psa.57:2	Psa.56:2	Psa.56:2	Renumber	EGYIK_SEM
Zsolt 57:10	Psa.57:11	Psa.56:11	Psa.56:11	Renumber	EGYIK_SEM
Zsolt 57:11	Psa.57:12	Psa.56:12	Psa.56:12	Renumber	EGYIK_SEM
Zsolt 57:2	Psa.57:3	Psa.56:3	Psa.56:3	Renumber	EGYIK_SEM
Zsolt 57:3	Psa.57:4	Psa.56:4	Psa.56:4	Renumber	EGYIK_SEM
Zsolt 57:4	Psa.57:5	Psa.56:5	Psa.56:5	Renumber	EGYIK_SEM
Zsolt 57:5	Psa.57:6	Psa.56:6	Psa.56:6	Renumber	EGYIK_SEM
Zsolt 57:6	Psa.57:7	Psa.56:7	Psa.56:7	Renumber	EGYIK_SEM
Zsolt 57:7	Psa.57:8	Psa.56:8	Psa.56:8	Renumber	EGYIK_SEM
Zsolt 57:8	Psa.57:9	Psa.56:9	Psa.56:9	Renumber	EGYIK_SEM
Zsolt 57:9	Psa.57:10	Psa.56:10	Psa.56:10	Renumber	EGYIK_SEM
Zsolt 58:1	Psa.58:2	Psa.57:2	Psa.57:2	Renumber	EGYIK_SEM
Zsolt 58:10	Psa.58:11	Psa.57:11	Psa.57:11	Renumber	EGYIK_SEM
Zsolt 58:11	Psa.58:12	Psa.57:12	Psa.57:12	Renumber	EGYIK_SEM
Zsolt 58:2	Psa.58:3	Psa.57:3	Psa.57:3	Renumber	EGYIK_SEM
Zsolt 58:3	Psa.58:4	Psa.57:4	Psa.57:4	Renumber	EGYIK_SEM
Zsolt 58:4	Psa.58:5	Psa.57:5	Psa.57:5	Renumber	EGYIK_SEM
Zsolt 58:5	Psa.58:6	Psa.57:6	Psa.57:6	Renumber	EGYIK_SEM
Zsolt 58:6	Psa.58:7	Psa.57:7	Psa.57:7	Renumber	EGYIK_SEM
Zsolt 58:7	Psa.58:8	Psa.57:8	Psa.57:8	Renumber	EGYIK_SEM
Zsolt 58:8	Psa.58:9	Psa.57:9	Psa.57:9	Renumber	EGYIK_SEM
Zsolt 58:9	Psa.58:10	Psa.57:10	Psa.57:10	Renumber	EGYIK_SEM
Zsolt 59:1	Psa.59:2	Psa.58:2	Psa.58:2	Renumber	EGYIK_SEM
Zsolt 59:10	Psa.59:11	Psa.58:11	Psa.58:11	Renumber	EGYIK_SEM
Zsolt 59:11	Psa.59:12	Psa.58:12	Psa.58:12	Renumber	EGYIK_SEM
Zsolt 59:12	Psa.59:13	Psa.58:13	Psa.58:13	Renumber	EGYIK_SEM
Zsolt 59:13	Psa.59:14	Psa.58:14	Psa.58:14	Renumber	EGYIK_SEM
Zsolt 59:14	Psa.59:15	Psa.58:15	Psa.58:15	Renumber	EGYIK_SEM
Zsolt 59:15	Psa.59:16	Psa.58:16	Psa.58:16	Renumber	EGYIK_SEM
Zsolt 59:16	Psa.59:17	Psa.58:17	Psa.58:17	Renumber	EGYIK_SEM
Zsolt 59:17	Psa.59:18	Psa.58:18	Psa.58:18	Renumber	EGYIK_SEM
Zsolt 59:2	Psa.59:3	Psa.58:3	Psa.58:3	Renumber	EGYIK_SEM
Zsolt 59:3	Psa.59:4	Psa.58:4	Psa.58:4	Renumber	EGYIK_SEM
Zsolt 59:4	Psa.59:5	Psa.58:5	Psa.58:5	Renumber	EGYIK_SEM
Zsolt 59:5	Psa.59:6	Psa.58:6	Psa.58:6	Renumber	EGYIK_SEM
Zsolt 59:6	Psa.59:7	Psa.58:7	Psa.58:7	Renumber	EGYIK_SEM
Zsolt 59:7	Psa.59:8	Psa.58:8	Psa.58:8	Renumber	EGYIK_SEM
Zsolt 59:8	Psa.59:9	Psa.58:9	Psa.58:9	Renumber	EGYIK_SEM
Zsolt 59:9	Psa.59:10	Psa.58:10	Psa.58:10	Renumber	EGYIK_SEM
Zsolt 5:1	Psa.5:2	Psa.5:2	Psa.5:2	Renumber	EGYIK_SEM
Zsolt 5:10	Psa.5:11	Psa.5:11	Psa.5:11	Renumber	EGYIK_SEM
Zsolt 5:11	Psa.5:12	Psa.5:12	Psa.5:12	Renumber	EGYIK_SEM
Zsolt 5:12	Psa.5:13	Psa.5:13	Psa.5:13	Renumber	EGYIK_SEM
Zsolt 5:2	Psa.5:3	Psa.5:3	Psa.5:3	Renumber	EGYIK_SEM
Zsolt 5:3	Psa.5:4	Psa.5:4	Psa.5:4	Renumber	EGYIK_SEM
Zsolt 5:4	Psa.5:5	Psa.5:5	Psa.5:5	Renumber	EGYIK_SEM
Zsolt 5:5	Psa.5:6	Psa.5:6	Psa.5:6	Renumber	EGYIK_SEM
Zsolt 5:6	Psa.5:7	Psa.5:7	Psa.5:7	Renumber	EGYIK_SEM
Zsolt 5:7	Psa.5:8	Psa.5:8	Psa.5:8	Renumber	EGYIK_SEM
Zsolt 5:8	Psa.5:9	Psa.5:9	Psa.5:9	Renumber	EGYIK_SEM
Zsolt 5:9	Psa.5:10	Psa.5:10	Psa.5:10	Renumber	EGYIK_SEM
Zsolt 60:1	Psa.60:1-3	Psa.59:1-3	Psa.59:1-3	Renumber	EGYIK_SEM
Zsolt 60:1	Psa.60:3	Psa.59:3	Psa.59:3	Renumber	EGYIK_SEM
Zsolt 60:10	Psa.60:12	Psa.59:12	Psa.59:12	Renumber	EGYIK_SEM
Zsolt 60:11	Psa.60:13	Psa.59:13	Psa.59:13	Renumber	EGYIK_SEM
Zsolt 60:12	Psa.60:14	Psa.59:14	Psa.59:14	Renumber	EGYIK_SEM
Zsolt 60:2	Psa.60:4	Psa.59:4	Psa.59:4	Renumber	EGYIK_SEM
Zsolt 60:3	Psa.60:5	Psa.59:5	Psa.59:5	Renumber	EGYIK_SEM
Zsolt 60:4	Psa.60:6	Psa.59:6	Psa.59:6	Renumber	EGYIK_SEM
Zsolt 60:5	Psa.60:7	Psa.59:7	Psa.59:7	Renumber	EGYIK_SEM
Zsolt 60:6	Psa.60:8	Psa.59:8	Psa.59:8	Renumber	EGYIK_SEM
Zsolt 60:7	Psa.60:9	Psa.59:9	Psa.59:9	Renumber	EGYIK_SEM
Zsolt 60:8	Psa.60:10	Psa.59:10	Psa.59:10	Renumber	EGYIK_SEM
Zsolt 60:9	Psa.60:11	Psa.59:11	Psa.59:11	Renumber	EGYIK_SEM
Zsolt 61:1	Psa.61:2	Psa.60:2	Psa.60:2	Renumber	EGYIK_SEM
Zsolt 61:2	Psa.61:3	Psa.60:3	Psa.60:3	Renumber	EGYIK_SEM
Zsolt 61:3	Psa.61:4	Psa.60:4	Psa.60:4	Renumber	EGYIK_SEM
Zsolt 61:4	Psa.61:5	Psa.60:5	Psa.60:5	Renumber	EGYIK_SEM
Zsolt 61:5	Psa.61:6	Psa.60:6	Psa.60:6	Renumber	EGYIK_SEM
Zsolt 61:6	Psa.61:7	Psa.60:7	Psa.60:7	Renumber	EGYIK_SEM
Zsolt 61:7	Psa.61:8	Psa.60:8	Psa.60:8	Renumber	EGYIK_SEM
Zsolt 61:8	Psa.61:9	Psa.60:9	Psa.60:9	Renumber	EGYIK_SEM
Zsolt 62:1	Psa.62:2	Psa.61:2	Psa.61:2	Renumber	EGYIK_SEM
Zsolt 62:10	Psa.62:11	Psa.61:11	Psa.61:11	Renumber	EGYIK_SEM
Zsolt 62:11	Psa.62:12	Psa.61:12	Psa.61:12	Renumber	EGYIK_SEM
Zsolt 62:12	Psa.62:13	Psa.61:13	Psa.61:13	Renumber	EGYIK_SEM
Zsolt 62:2	Psa.62:3	Psa.61:3	Psa.61:3	Renumber	EGYIK_SEM
Zsolt 62:3	Psa.62:4	Psa.61:4	Psa.61:4	Renumber	EGYIK_SEM
Zsolt 62:4	Psa.62:5	Psa.61:5	Psa.61:5	Renumber	EGYIK_SEM
Zsolt 62:5	Psa.62:6	Psa.61:6	Psa.61:6	Renumber	EGYIK_SEM
Zsolt 62:6	Psa.62:7	Psa.61:7	Psa.61:7	Renumber	EGYIK_SEM
Zsolt 62:7	Psa.62:8	Psa.61:8	Psa.61:8	Renumber	EGYIK_SEM
Zsolt 62:8	Psa.62:9	Psa.61:9	Psa.61:9	Renumber	EGYIK_SEM
Zsolt 62:9	Psa.62:10	Psa.61:10	Psa.61:10	Renumber	EGYIK_SEM
Zsolt 63:1	Psa.63:2	Psa.62:2	Psa.62:2	Renumber	EGYIK_SEM
Zsolt 63:10	Psa.63:11	Psa.62:11	Psa.62:11	Renumber	EGYIK_SEM
Zsolt 63:11	Psa.63:12	Psa.62:12	Psa.62:12	Renumber	EGYIK_SEM
Zsolt 63:2	Psa.63:3	Psa.62:3	Psa.62:3	Renumber	EGYIK_SEM
Zsolt 63:3	Psa.63:4	Psa.62:4	Psa.62:4	Renumber	EGYIK_SEM
Zsolt 63:4	Psa.63:5	Psa.62:5	Psa.62:5	Renumber	EGYIK_SEM
Zsolt 63:5	Psa.63:6	Psa.62:6	Psa.62:6	Renumber	EGYIK_SEM
Zsolt 63:6	Psa.63:7	Psa.62:7	Psa.62:7	Renumber	EGYIK_SEM
Zsolt 63:7	Psa.63:8	Psa.62:8	Psa.62:8	Renumber	EGYIK_SEM
Zsolt 63:8	Psa.63:9	Psa.62:9	Psa.62:9	Renumber	EGYIK_SEM
Zsolt 63:9	Psa.63:10	Psa.62:10	Psa.62:10	Renumber	EGYIK_SEM
Zsolt 64:1	Psa.64:2	Psa.63:2	Psa.63:2	Renumber	EGYIK_SEM
Zsolt 64:10	Psa.64:11	Psa.63:11	Psa.63:11	Renumber	EGYIK_SEM
Zsolt 64:2	Psa.64:3	Psa.63:3	Psa.63:3	Renumber	EGYIK_SEM
Zsolt 64:3	Psa.64:4	Psa.63:4	Psa.63:4	Renumber	EGYIK_SEM
Zsolt 64:4	Psa.64:5	Psa.63:5	Psa.63:5	Concatenation/Merge	EGYIK_SEM
Zsolt 64:5	Psa.64:6	Psa.63:6	Psa.63:6	Renumber	EGYIK_SEM
Zsolt 64:6	Psa.64:7	Psa.63:7	Psa.63:7	Renumber	EGYIK_SEM
Zsolt 64:7	Psa.64:8	Psa.63:8	Psa.63:8	Renumber	EGYIK_SEM
Zsolt 64:8	Psa.64:9	Psa.63:9	Psa.63:9	Renumber	EGYIK_SEM
Zsolt 64:9	Psa.64:10	Psa.63:10	Psa.63:10	Renumber	EGYIK_SEM
Zsolt 65:1	Psa.65:2	Psa.64:2	Psa.64:2	Renumber	EGYIK_SEM
Zsolt 65:10	Psa.65:11	Psa.64:11	Psa.64:11	Renumber	EGYIK_SEM
Zsolt 65:11	Psa.65:12	Psa.64:12	Psa.64:12	Renumber	EGYIK_SEM
Zsolt 65:12	Psa.65:13	Psa.64:13	Psa.64:13	Renumber	EGYIK_SEM
Zsolt 65:13	Psa.65:14	Psa.64:14	Psa.64:14	Renumber	EGYIK_SEM
Zsolt 65:2	Psa.65:3	Psa.64:3	Psa.64:3	Renumber	EGYIK_SEM
Zsolt 65:3	Psa.65:4	Psa.64:4	Psa.64:4	Renumber	EGYIK_SEM
Zsolt 65:4	Psa.65:5	Psa.64:5	Psa.64:5	Renumber	EGYIK_SEM
Zsolt 65:5	Psa.65:6	Psa.64:6	Psa.64:6	Renumber	EGYIK_SEM
Zsolt 65:6	Psa.65:7	Psa.64:7	Psa.64:7	Renumber	EGYIK_SEM
Zsolt 65:7	Psa.65:8	Psa.64:8	Psa.64:8	Renumber	EGYIK_SEM
Zsolt 65:8	Psa.65:9	Psa.64:9	Psa.64:9	Renumber	EGYIK_SEM
Zsolt 65:9	Psa.65:10	Psa.64:10	Psa.64:10	Renumber	EGYIK_SEM
Zsolt 66:1	Psa.66:1	Psa.65:1	Psa.65:1	Renumber	Heber
Zsolt 66:10	Psa.66:10	Psa.65:10	Psa.65:10	Renumber	Heber
Zsolt 66:11	Psa.66:11	Psa.65:11	Psa.65:11	Renumber	Heber
Zsolt 66:12	Psa.66:12	Psa.65:12	Psa.65:12	Renumber	Heber
Zsolt 66:13	Psa.66:13	Psa.65:13	Psa.65:13	Renumber	Heber
Zsolt 66:14	Psa.66:14	Psa.65:14	Psa.65:14	Renumber	Heber
Zsolt 66:15	Psa.66:15	Psa.65:15	Psa.65:15	Renumber	Heber
Zsolt 66:16	Psa.66:16	Psa.65:16	Psa.65:16	Renumber	Heber
Zsolt 66:17	Psa.66:17	Psa.65:17	Psa.65:17	Renumber	Heber
Zsolt 66:18	Psa.66:18	Psa.65:18	Psa.65:18	Renumber	Heber
Zsolt 66:19	Psa.66:19	Psa.65:19	Psa.65:19	Renumber	Heber
Zsolt 66:2	Psa.66:2	Psa.65:2	Psa.65:2	Renumber	Heber
Zsolt 66:20	Psa.66:20	Psa.65:20	Psa.65:20	Renumber	Heber
Zsolt 66:3	Psa.66:3	Psa.65:3	Psa.65:3	Renumber	Heber
Zsolt 66:4	Psa.66:4	Psa.65:4	Psa.65:4	Renumber	Heber
Zsolt 66:5	Psa.66:5	Psa.65:5	Psa.65:5	Renumber	Heber
Zsolt 66:6	Psa.66:6	Psa.65:6	Psa.65:6	Renumber	Heber
Zsolt 66:7	Psa.66:7	Psa.65:7	Psa.65:7	Renumber	Heber
Zsolt 66:8	Psa.66:8	Psa.65:8	Psa.65:8	Renumber	Heber
Zsolt 66:9	Psa.66:9	Psa.65:9	Psa.65:9	Renumber	Heber
Zsolt 67:1	Psa.67:2	Psa.66:2	Psa.66:2	Renumber	EGYIK_SEM
Zsolt 67:2	Psa.67:3	Psa.66:3	Psa.66:3	Renumber	EGYIK_SEM
Zsolt 67:3	Psa.67:4	Psa.66:4	Psa.66:4	Renumber	EGYIK_SEM
Zsolt 67:4	Psa.67:5	Psa.66:5	Psa.66:5	Renumber	EGYIK_SEM
Zsolt 67:5	Psa.67:6	Psa.66:6	Psa.66:6	Renumber	EGYIK_SEM
Zsolt 67:6	Psa.67:7	Psa.66:7	Psa.66:7	Renumber	EGYIK_SEM
Zsolt 67:7	Psa.67:8	Psa.66:8	Psa.66:8	Renumber	EGYIK_SEM
Zsolt 68:1	Psa.68:2	Psa.67:2	Psa.67:2	Renumber	EGYIK_SEM
Zsolt 68:10	Psa.68:11	Psa.67:11	Psa.67:11	Renumber	EGYIK_SEM
Zsolt 68:11	Psa.68:12	Psa.67:12	Psa.67:12	Renumber	EGYIK_SEM
Zsolt 68:12	Psa.68:13	Psa.67:13	Psa.67:13	Renumber	EGYIK_SEM
Zsolt 68:13	Psa.68:14	Psa.67:14	Psa.67:14	Renumber	EGYIK_SEM
Zsolt 68:14	Psa.68:15	Psa.67:15	Psa.67:15	Renumber	EGYIK_SEM
Zsolt 68:15	Psa.68:16	Psa.67:16	Psa.67:16	Renumber	EGYIK_SEM
Zsolt 68:16	Psa.68:17	Psa.67:17	Psa.67:17	Renumber	EGYIK_SEM
Zsolt 68:17	Psa.68:18	Psa.67:18	Psa.67:18	Renumber	EGYIK_SEM
Zsolt 68:18	Psa.68:19	Psa.67:19	Psa.67:19	Renumber	EGYIK_SEM
Zsolt 68:19	Psa.68:20	Psa.67:20	Psa.67:20	Renumber	EGYIK_SEM
Zsolt 68:2	Psa.68:3	Psa.67:3	Psa.67:3	Renumber	EGYIK_SEM
Zsolt 68:20	Psa.68:21	Psa.67:21	Psa.67:21	Renumber	EGYIK_SEM
Zsolt 68:21	Psa.68:22	Psa.67:22	Psa.67:22	Renumber	EGYIK_SEM
Zsolt 68:22	Psa.68:23	Psa.67:23	Psa.67:23	Renumber	EGYIK_SEM
Zsolt 68:23	Psa.68:24	Psa.67:24	Psa.67:24	Renumber	EGYIK_SEM
Zsolt 68:24	Psa.68:25	Psa.67:25	Psa.67:25	Renumber	EGYIK_SEM
Zsolt 68:25	Psa.68:26	Psa.67:26	Psa.67:26	Renumber	EGYIK_SEM
Zsolt 68:26	Psa.68:27	Psa.67:27	Psa.67:27	Renumber	EGYIK_SEM
Zsolt 68:27	Psa.68:28	Psa.67:28	Psa.67:28	Renumber	EGYIK_SEM
Zsolt 68:28	Psa.68:29	Psa.67:29	Psa.67:29	Renumber	EGYIK_SEM
Zsolt 68:29	Psa.68:30	Psa.67:30	Psa.67:30	Renumber	EGYIK_SEM
Zsolt 68:3	Psa.68:4	Psa.67:4	Psa.67:4	Renumber	EGYIK_SEM
Zsolt 68:30	Psa.68:31	Psa.67:31	Psa.67:31	Renumber	EGYIK_SEM
Zsolt 68:31	Psa.68:32	Psa.67:32	Psa.67:32	Renumber	EGYIK_SEM
Zsolt 68:32	Psa.68:33	Psa.67:33	Psa.67:33	Renumber	EGYIK_SEM
Zsolt 68:33	Psa.68:34	Psa.67:34	Psa.67:34	Renumber	EGYIK_SEM
Zsolt 68:34	Psa.68:35	Psa.67:35	Psa.67:35	Renumber	EGYIK_SEM
Zsolt 68:35	Psa.68:36	Psa.67:36	Psa.67:36	Renumber	EGYIK_SEM
Zsolt 68:4	Psa.68:5	Psa.67:5	Psa.67:5	Renumber	EGYIK_SEM
Zsolt 68:5	Psa.68:6	Psa.67:6	Psa.67:6	Renumber	EGYIK_SEM
Zsolt 68:6	Psa.68:7	Psa.67:7	Psa.67:7	Renumber	EGYIK_SEM
Zsolt 68:7	Psa.68:8	Psa.67:8	Psa.67:8	Renumber	EGYIK_SEM
Zsolt 68:8	Psa.68:9	Psa.67:9	Psa.67:9	Renumber	EGYIK_SEM
Zsolt 68:9	Psa.68:10	Psa.67:10	Psa.67:10	Renumber	EGYIK_SEM
Zsolt 69:1	Psa.69:2	Psa.68:2	Psa.68:2	Renumber	EGYIK_SEM
Zsolt 69:10	Psa.69:11	Psa.68:11	Psa.68:11	Renumber	EGYIK_SEM
Zsolt 69:11	Psa.69:12	Psa.68:12	Psa.68:12	Renumber	EGYIK_SEM
Zsolt 69:12	Psa.69:13	Psa.68:13	Psa.68:13	Renumber	EGYIK_SEM
Zsolt 69:13	Psa.69:14	Psa.68:14	Psa.68:14	Renumber	EGYIK_SEM
Zsolt 69:14	Psa.69:15	Psa.68:15	Psa.68:15	Renumber	EGYIK_SEM
Zsolt 69:15	Psa.69:16	Psa.68:16	Psa.68:16	Renumber	EGYIK_SEM
Zsolt 69:16	Psa.69:17	Psa.68:17	Psa.68:17	Renumber	EGYIK_SEM
Zsolt 69:17	Psa.69:18	Psa.68:18	Psa.68:18	Renumber	EGYIK_SEM
Zsolt 69:18	Psa.69:19	Psa.68:19	Psa.68:19	Renumber	EGYIK_SEM
Zsolt 69:19	Psa.69:20	Psa.68:20	Psa.68:20	Renumber	EGYIK_SEM
Zsolt 69:2	Psa.69:3	Psa.68:3	Psa.68:3	Renumber	EGYIK_SEM
Zsolt 69:20	Psa.69:21	Psa.68:21	Psa.68:21	Renumber	EGYIK_SEM
Zsolt 69:21	Psa.69:22	Psa.68:22	Psa.68:22	Renumber	EGYIK_SEM
Zsolt 69:22	Psa.69:23	Psa.68:23	Psa.68:23	Renumber	EGYIK_SEM
Zsolt 69:23	Psa.69:24	Psa.68:24	Psa.68:24	Renumber	EGYIK_SEM
Zsolt 69:24	Psa.69:25	Psa.68:25	Psa.68:25	Renumber	EGYIK_SEM
Zsolt 69:25	Psa.69:26	Psa.68:26	Psa.68:26	Renumber	EGYIK_SEM
Zsolt 69:26	Psa.69:27	Psa.68:27	Psa.68:27	Renumber	EGYIK_SEM
Zsolt 69:27	Psa.69:28	Psa.68:28	Psa.68:28	Renumber	EGYIK_SEM
Zsolt 69:28	Psa.69:29	Psa.68:29	Psa.68:29	Renumber	EGYIK_SEM
Zsolt 69:29	Psa.69:30	Psa.68:30	Psa.68:30	Renumber	EGYIK_SEM
Zsolt 69:3	Psa.69:4	Psa.68:4	Psa.68:4	Renumber	EGYIK_SEM
Zsolt 69:30	Psa.69:31	Psa.68:31	Psa.68:31	Renumber	EGYIK_SEM
Zsolt 69:31	Psa.69:32	Psa.68:32	Psa.68:32	Renumber	EGYIK_SEM
Zsolt 69:32	Psa.69:33	Psa.68:33	Psa.68:33	Renumber	EGYIK_SEM
Zsolt 69:33	Psa.69:34	Psa.68:34	Psa.68:34	Renumber	EGYIK_SEM
Zsolt 69:34	Psa.69:35	Psa.68:35	Psa.68:35	Renumber	EGYIK_SEM
Zsolt 69:35	Psa.69:36	Psa.68:36	Psa.68:36	Renumber	EGYIK_SEM
Zsolt 69:36	Psa.69:37	Psa.68:37	Psa.68:37	Renumber	EGYIK_SEM
Zsolt 69:4	Psa.69:5	Psa.68:5	Psa.68:5	Renumber	EGYIK_SEM
Zsolt 69:5	Psa.69:6	Psa.68:6	Psa.68:6	Renumber	EGYIK_SEM
Zsolt 69:6	Psa.69:7	Psa.68:7	Psa.68:7	Renumber	EGYIK_SEM
Zsolt 69:7	Psa.69:8	Psa.68:8	Psa.68:8	Renumber	EGYIK_SEM
Zsolt 69:8	Psa.69:9	Psa.68:9	Psa.68:9	Renumber	EGYIK_SEM
Zsolt 69:9	Psa.69:10	Psa.68:10	Psa.68:10	Renumber	EGYIK_SEM
Zsolt 6:1	Psa.6:2	Psa.6:2	Psa.6:2	Renumber	EGYIK_SEM
Zsolt 6:10	Psa.6:11	Psa.6:11	Psa.6:11	Renumber	EGYIK_SEM
Zsolt 6:2	Psa.6:3	Psa.6:3	Psa.6:3	Renumber	EGYIK_SEM
Zsolt 6:3	Psa.6:4	Psa.6:4	Psa.6:4	Renumber	EGYIK_SEM
Zsolt 6:4	Psa.6:5	Psa.6:5	Psa.6:5	Renumber	EGYIK_SEM
Zsolt 6:5	Psa.6:6	Psa.6:6	Psa.6:6	Renumber	EGYIK_SEM
Zsolt 6:6	Psa.6:7	Psa.6:7	Psa.6:7	Renumber	EGYIK_SEM
Zsolt 6:7	Psa.6:8	Psa.6:8	Psa.6:8	Renumber	EGYIK_SEM
Zsolt 6:8	Psa.6:9	Psa.6:9	Psa.6:9	Renumber	EGYIK_SEM
Zsolt 6:9	Psa.6:10	Psa.6:10	Psa.6:10	Renumber	EGYIK_SEM
Zsolt 70:1	Psa.70:2	Psa.69:2	Psa.69:2	Renumber	EGYIK_SEM
Zsolt 70:2	Psa.70:3	Psa.69:3	Psa.69:3	Renumber	EGYIK_SEM
Zsolt 70:3	Psa.70:4	Psa.69:4	Psa.69:4	Renumber	EGYIK_SEM
Zsolt 70:4	Psa.70:5	Psa.69:5	Psa.69:5	Renumber	EGYIK_SEM
Zsolt 70:5	Psa.70:6	Psa.69:6	Psa.69:6	Renumber	EGYIK_SEM
Zsolt 71:1	Psa.71:1	Psa.70:1	Psa.70:1	Renumber	Heber
Zsolt 71:10	Psa.71:10	Psa.70:10	Psa.70:10	Renumber	Heber
Zsolt 71:11	Psa.71:11	Psa.70:11	Psa.70:11	Renumber	Heber
Zsolt 71:12	Psa.71:12	Psa.70:12	Psa.70:12	Renumber	Heber
Zsolt 71:13	Psa.71:13	Psa.70:13	Psa.70:13	Renumber	Heber
Zsolt 71:14	Psa.71:14	Psa.70:14	Psa.70:14	Renumber	Heber
Zsolt 71:15	Psa.71:15	Psa.70:15	Psa.70:15	Renumber	Heber
Zsolt 71:16	Psa.71:16	Psa.70:16	Psa.70:16	Renumber	Heber
Zsolt 71:17	Psa.71:17	Psa.70:17	Psa.70:17	Renumber	Heber
Zsolt 71:18	Psa.71:18	Psa.70:18	Psa.70:18	Renumber	Heber
Zsolt 71:19	Psa.71:19	Psa.70:19	Psa.70:19	Renumber	Heber
Zsolt 71:2	Psa.71:2	Psa.70:2	Psa.70:2	Renumber	Heber
Zsolt 71:20	Psa.71:20	Psa.70:20	Psa.70:20	Renumber	Heber
Zsolt 71:21	Psa.71:21	Psa.70:21	Psa.70:21	Renumber	Heber
Zsolt 71:22	Psa.71:22	Psa.70:22	Psa.70:22	Renumber	Heber
Zsolt 71:23	Psa.71:23	Psa.70:23	Psa.70:23	Renumber	Heber
Zsolt 71:24	Psa.71:24	Psa.70:24	Psa.70:24	Renumber	Heber
Zsolt 71:3	Psa.71:3	Psa.70:3	Psa.70:3	Renumber	Heber
Zsolt 71:4	Psa.71:4	Psa.70:4	Psa.70:4	Renumber	Heber
Zsolt 71:5	Psa.71:5	Psa.70:5	Psa.70:5	Renumber	Heber
Zsolt 71:6	Psa.71:6	Psa.70:6	Psa.70:6	Renumber	Heber
Zsolt 71:7	Psa.71:7	Psa.70:7	Psa.70:7	Renumber	Heber
Zsolt 71:8	Psa.71:8	Psa.70:8	Psa.70:8	Renumber	Heber
Zsolt 71:9	Psa.71:9	Psa.70:9	Psa.70:9	Renumber	Heber
Zsolt 72:1	Psa.72:1	Psa.71:1	Psa.71:1	Renumber	Heber
Zsolt 72:10	Psa.72:10	Psa.71:10	Psa.71:10	Renumber	Heber
Zsolt 72:11	Psa.72:11	Psa.71:11	Psa.71:11	Renumber	Heber
Zsolt 72:12	Psa.72:12	Psa.71:12	Psa.71:12	Renumber	Heber
Zsolt 72:13	Psa.72:13	Psa.71:13	Psa.71:13	Renumber	Heber
Zsolt 72:14	Psa.72:14	Psa.71:14	Psa.71:14	Renumber	Heber
Zsolt 72:15	Psa.72:15	Psa.71:15	Psa.71:15	Renumber	Heber
Zsolt 72:16	Psa.72:16	Psa.71:16	Psa.71:16	Renumber	Heber
Zsolt 72:17	Psa.72:17	Psa.71:17	Psa.71:17	Renumber	Heber
Zsolt 72:18	Psa.72:18	Psa.71:18	Psa.71:18	Renumber	Heber
Zsolt 72:19	Psa.72:19	Psa.71:19	Psa.71:19	Renumber	Heber
Zsolt 72:2	Psa.72:2	Psa.71:2	Psa.71:2	Renumber	Heber
Zsolt 72:20	Psa.72:20	Psa.71:20	Psa.71:20	Renumber	Heber
Zsolt 72:3	Psa.72:3	Psa.71:3	Psa.71:3	Renumber	Heber
Zsolt 72:4	Psa.72:4	Psa.71:4	Psa.71:4	Renumber	Heber
Zsolt 72:5	Psa.72:5	Psa.71:5	Psa.71:5	Renumber	Heber
Zsolt 72:6	Psa.72:6	Psa.71:6	Psa.71:6	Renumber	Heber
Zsolt 72:7	Psa.72:7	Psa.71:7	Psa.71:7	Renumber	Heber
