# S0.6 atiras-lista tisztitasa. Forras: naplok/RENDER_R0_atirasok.tsv (936 tetel).
# Az "alak" kategoria (896 tetel) szetvalasztva a "blokk" mezo alapjan:
#   blokk=lxx -> lxx_idezet (347); blokk=elofordulasok -> igeszoveg (386);
#   blokk=szocikkek/kolofon/kizart/jelmagyarazat -> egyeb (163).
# "lemma" tipusu sorok (40 tetel) valtozatlanul athozva, kategoria=nem_alkalmazhato.
# Hamis-gyanus szures: a jelmagyarazat-blokk 1-2 karakteres "szo" mezoi (pl. gorog
# betujelek pi/pszi/delta a jelmagyarazatban) NEM valodi szoalakok, cimke-jellegűek;
# a kizart blokk mar eleve a forras sajat kizarasi jelolese.
fajl	blokk	nyelv	tipus	strong	szo	atirat	kategoria	hamis_besorolas
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		σ	szú	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaleó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaló	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epekalesza	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikalúmai	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikeklémai	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epekekléto	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikekléto	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epekléthén	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaleszomai	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epekaleszamén	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	tina	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	ekaleszan	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	ho epikalúmenosz	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ς	hosz epikaleitai	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	ho epiklétheisz	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ς	hosz epekléthé	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	tina	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ε	ei patera epikaleiszthe ton	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaleitai to onoma tinosz epi tina	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ο	hoi tú Khrisztú	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	tini	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	katégoreó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ε	ei tó oikodeszpoté Bélzebúl epekaleszan	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	poszó mallon toisz oikiakoisz autú	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	ton kürion Iészún	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boéthon	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	tina martüra	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		Κ	Kaiszara	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	ton Szebaszton	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikalúmai to onoma tú küriú	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	ton kürion	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		π	epikaleiszthai túsz Theúsz	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boaó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boé	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kaleó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kradzó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kraugadzó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kradzó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		β	boaó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	hon Briareón kaleúszi theoi	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	onoma kalein tina	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		ν	k. onoma epi tini	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		τ	k. tina epi tó onomati tú patrosz	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	ho kalúmenosz	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kaleó	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	kaló	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	gorog	alak		κ	ek	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá sum … al	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá sum JHVH	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá besém JHVH	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			k. besém J., azaz kárá besém JHVH	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			J., azaz JHVH	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			J., azaz JHVH	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá com	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá móadé JHVH	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			k., azaz kárá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			le	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			al	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			le	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá lesálóm éléhá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			mikrá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			hakkeriá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			el	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			sém	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			smh	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			vsm	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			hassém	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			JHVH	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			sm	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			szm	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			semá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			sém	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			sm	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			s., azaz sém	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			s., azaz sém	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			záak	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			cáak	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			záak al	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	szocikkek	heber	alak			kárá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		β	boaō G0994	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		π	ἐπικαλέω, epikaleō G1941	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		κ	kaleō G2564	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	gorog	alak		κ	kaleō G2564	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			k.Ro'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.Yik.ra'-	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			'ek.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			kir.'U	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.re.'U	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ka.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			k.Ro'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			yik.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			'ek.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			'ek.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			'ek.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ko.Re'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			kir.'U	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			kir.'U	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			kir.'U	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ka.Ra.'u	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ka.Ra.'u	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			ka.Ra.ti	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	lxx	heber	alak			i.yik.Ra'	lxx_idezet	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kolofon	heber	alak			kárá	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kolofon	heber	alak			be	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kolofon	heber	alak			nikrá … al	egyeb	valodinak_tekintve
lexikon/ISTENTISZT-001_TUDOMANYOS.md	kolofon	heber	alak			kárá besém	egyeb	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		π	pneuma	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/KIRALY-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		ψ	pszükhé	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		τ	taxin	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		τ	taxin	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		τ	taxin	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		τ	taxin	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	gorog	alak		μ	amētōr	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kho.Hen	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			ko.ha.Nim	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			mam.Le.khet	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			sha.Lem	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kho.Hen	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kho.Hen	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kis.'	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	elofordulasok	heber	alak			kóhén	igeszoveg	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G0282	ἀμήτωρ	amētōr	lemma	nem_alkalmazhato
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G0813	ἄτακτος	ataktos	lemma	nem_alkalmazhato
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	gorog	lemma	G5010	τάξις	taxis	lemma	nem_alkalmazhato
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H3548	כֹּהֵן	ko.hen	lemma	nem_alkalmazhato
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H3678	כִּסֵּא	kis.se	lemma	nem_alkalmazhato
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H4467	מַמְלָכָה	mam.la.khah	lemma	nem_alkalmazhato
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H8004	שָׁלֵם	sha.lem	lemma	nem_alkalmazhato
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	alak			mamlekhet kóhaním	egyeb	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	alak			kóhén midján	egyeb	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	szocikkek	heber	alak			kóhaním	egyeb	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	gorog	alak		τ	τάξις, taxis G5010	lxx_idezet	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			kho.Hen	lxx_idezet	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			sha.Lem	lxx_idezet	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			ko.ha.Nim	lxx_idezet	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			kho.Hen	lxx_idezet	valodinak_tekintve
lexikon/KIRALY-001_TUDOMANYOS.md	lxx	heber	alak			kho.Hen	lxx_idezet	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		π	pneuma	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/MENNY-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		ψ	pszükhé	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			ve.nei-	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			'E.lo.Him	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			ne.fi.Lim	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			ne.fi.Lim	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			be.Nei	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			'E.lo.Him	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			be.Nei	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			'E.lo.Him	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			be.Nei	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			'E.lo.Him	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			bené háelóhím	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			nefilím	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			gibbórím	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			nefilím	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			bené háelóhím	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	elofordulasok	heber	alak			bené elóhím	igeszoveg	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	kizart	heber	alak			הָ	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/MENNY-001_TUDOMANYOS.md	kizart	heber	alak			bené (há	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/MENNY-001_TUDOMANYOS.md	kizart	heber	alak			nefilím	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/MENNY-001_TUDOMANYOS.md	kizart	heber	alak			refáím	egyeb	mar_kizartkent_jelolve_a_forrasban
lexikon/MENNY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H0430	אֱלֹהִים	e.lo.him	lemma	nem_alkalmazhato
lexikon/MENNY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H1121	בֵּן	ben	lemma	nem_alkalmazhato
lexikon/MENNY-001_TUDOMANYOS.md	szocikkek	heber	lemma	H5303	נְפִלִים	ne.phil	lemma	nem_alkalmazhato
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			ve.nei-	lxx_idezet	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			ne.fi.Lim	lxx_idezet	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			be.Nei	lxx_idezet	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			be.Nei	lxx_idezet	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			be.Nei	lxx_idezet	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	lxx	heber	alak			ne.fi.Lim	lxx_idezet	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			הָ	egyeb	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			bené (há	egyeb	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			nefilím	egyeb	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			refáím	egyeb	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			הָ	egyeb	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			bené (há	egyeb	valodinak_tekintve
lexikon/MENNY-001_TUDOMANYOS.md	kolofon	heber	alak			nefilím	egyeb	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		π	pneuma	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/TEREMT-001_TUDOMANYOS.md	jelmagyarazat	gorog	alak		ψ	pszükhé	egyeb	hamis_gyanus — jelmagyarazat-cimke, nem valodi szoalak
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abusson	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abusson	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou	igeszoveg	valodinak_tekintve
lexikon/TEREMT-001_TUDOMANYOS.md	elofordulasok	gorog	alak		β	abussou	igeszoveg	valodinak_tekintve
