# GENERÁLT: eszkozok/lxx_osszevetes.py — kézzel nem szerkesztendő.
id	igehely	strong	regi_talalat	uj_talalat	uj_szoalak	uj_lemma	megjegyzes
ALVIL-001	Zsolt 16:10	G3754	igen	nem			csak regi
ALVIL-001	Zsolt 16:10	G3761	igen	nem			csak regi
ALVIL-001	Zsolt 16:10	G4750	nem	igen	στόμα	στόμα	csak uj
ALVIL-001	Zsolt 16:10	G4771	igen	nem			csak regi
ALVIL-001	Zsolt 16:10	G4788	nem	igen	συνέκλεισαν	συγκλείω	csak uj
ALVIL-001	Zsolt 16:10	G5243	nem	igen	ὑπερηφανίαν	ὑπερηφανία	csak uj
ALVIL-001	Zsolt 16:10	G5590	igen	nem			csak regi
ALVIL-001	1Móz 37:35	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	1Móz 37:35	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
ALVIL-001	1Móz 37:35	G1161	igen	igen	δὲ	δέ	egyezik
ALVIL-001	1Móz 37:35	G1473	igen	igen	μου	ἐγώ	egyezik
ALVIL-001	1Móz 37:35	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	1Móz 37:35	G2064	igen	igen	ἦλθον	ἔρχομαι	egyezik
ALVIL-001	1Móz 37:35	G2309	igen	igen	ἤθελεν	θέλω	egyezik
ALVIL-001	1Móz 37:35	G2364	igen	igen	θυγατέρες	θυγάτηρ	egyezik
ALVIL-001	1Móz 37:35	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	1Móz 37:35	G2597	igen	igen	καταβήσομαι	καταβαίνω	egyezik
ALVIL-001	1Móz 37:35	G2799	igen	igen	ἔκλαυσεν	κλαίω	egyezik
ALVIL-001	1Móz 37:35	G3004	igen	igen	λέγων	λέγω	egyezik
ALVIL-001	1Móz 37:35	G3364	igen	nem			csak regi
ALVIL-001	1Móz 37:35	G3588	igen	igen	οἱ	ὁ	egyezik
ALVIL-001	1Móz 37:35	G3754	igen	igen	ὅτι	ὅτι	egyezik
ALVIL-001	1Móz 37:35	G3756	nem	igen	οὐκ	οὐ	csak uj
ALVIL-001	1Móz 37:35	G3870	igen	igen	παρακαλέσαι	παρακαλέω	egyezik
ALVIL-001	1Móz 37:35	G3956	igen	igen	πάντες	πᾶς	egyezik
ALVIL-001	1Móz 37:35	G3962	igen	igen	πατὴρ	πατήρ	egyezik
ALVIL-001	1Móz 37:35	G3996	igen	igen	πενθῶν	πενθέω	egyezik
ALVIL-001	1Móz 37:35	G4314	igen	igen	πρὸς	πρός	egyezik
ALVIL-001	1Móz 37:35	G4863	igen	igen	συνήχθησαν	συνάγω	egyezik
ALVIL-001	1Móz 37:35	G5207	igen	igen	υἱοὶ	υἱός	egyezik
ALVIL-001	1Móz 42:38	G0080	igen	igen	ἀδελφὸς	ἀδελφός	egyezik
ALVIL-001	1Móz 42:38	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	1Móz 42:38	G0302	igen	igen	ἂν	ἄν	egyezik
ALVIL-001	1Móz 42:38	G0599	igen	igen	ἀπέθανεν	ἀποθνήσκω	egyezik
ALVIL-001	1Móz 42:38	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
ALVIL-001	1Móz 42:38	G1094	igen	igen	γῆρας	γῆρας	egyezik
ALVIL-001	1Móz 42:38	G1161	igen	igen	δὲ	δέ	egyezik
ALVIL-001	1Móz 42:38	G1473	igen	igen	μου	ἐγώ	egyezik
ALVIL-001	1Móz 42:38	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	1Móz 42:38	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	1Móz 42:38	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	1Móz 42:38	G2597	igen	igen	καταβήσεται	καταβαίνω	egyezik
ALVIL-001	1Móz 42:38	G2609	igen	igen	κατάξετέ	κατάγω	egyezik
ALVIL-001	1Móz 42:38	G2641	igen	igen	καταλέλειπται	καταλείπω	egyezik
ALVIL-001	1Móz 42:38	G3004	nem	igen	εἶπεν	λέγω	csak uj
ALVIL-001	1Móz 42:38	G3077	igen	igen	λύπης	λύπη	egyezik
ALVIL-001	1Móz 42:38	G3326	igen	igen	μεθ᾿	μετά	egyezik
ALVIL-001	1Móz 42:38	G3364	igen	nem			csak regi
ALVIL-001	1Móz 42:38	G3441	igen	igen	μόνος	μόνος	egyezik
ALVIL-001	1Móz 42:38	G3588	igen	igen	ὁ	ὁ	egyezik
ALVIL-001	1Móz 42:38	G3598	igen	igen	ὁδῷ	ὁδός	egyezik
ALVIL-001	1Móz 42:38	G3739	igen	igen	ᾗ	ὅς	egyezik
ALVIL-001	1Móz 42:38	G3754	igen	igen	ὅτι	ὅτι	egyezik
ALVIL-001	1Móz 42:38	G3756	nem	igen	οὐ	οὐ	csak uj
ALVIL-001	1Móz 42:38	G4198	igen	igen	πορεύησθε	πορεύομαι	egyezik
ALVIL-001	1Móz 42:38	G4771	igen	igen	ὑμῶν	σύ	egyezik
ALVIL-001	1Móz 42:38	G4819	igen	igen	συμβήσεται	συμβαίνω	egyezik
ALVIL-001	1Móz 42:38	G5207	igen	igen	υἱός	υἱός	egyezik
ALVIL-001	1Móz 44:29	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	1Móz 44:29	G0846	igen	igen	αὐτῷ	αὐτός	egyezik
ALVIL-001	1Móz 44:29	G1094	igen	igen	γῆρας	γῆρας	egyezik
ALVIL-001	1Móz 44:29	G1437	igen	igen	ἐὰν	ἐάν	egyezik
ALVIL-001	1Móz 44:29	G1473	igen	igen	μου	ἐγώ	egyezik
ALVIL-001	1Móz 44:29	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	1Móz 44:29	G1537	igen	igen	ἐκ	ἐκ	egyezik
ALVIL-001	1Móz 44:29	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	1Móz 44:29	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	1Móz 44:29	G2609	igen	igen	κατάξετέ	κατάγω	egyezik
ALVIL-001	1Móz 44:29	G2983	igen	igen	λάβητε	λαμβάνω	egyezik
ALVIL-001	1Móz 44:29	G3077	igen	igen	λύπης	λύπη	egyezik
ALVIL-001	1Móz 44:29	G3119	igen	igen	μαλακία	μαλακία	egyezik
ALVIL-001	1Móz 44:29	G3326	igen	igen	μετὰ	μετά	egyezik
ALVIL-001	1Móz 44:29	G3588	igen	igen	τῇ	ὁ	egyezik
ALVIL-001	1Móz 44:29	G3598	igen	igen	ὁδῷ	ὁδός	egyezik
ALVIL-001	1Móz 44:29	G3767	igen	igen	οὖν	οὖν	egyezik
ALVIL-001	1Móz 44:29	G3778	igen	igen	τοῦτον	οὗτος	egyezik
ALVIL-001	1Móz 44:29	G4383	igen	igen	προσώπου	πρόσωπον	egyezik
ALVIL-001	1Móz 44:29	G4819	igen	igen	συμβῇ	συμβαίνω	egyezik
ALVIL-001	1Móz 44:31	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	1Móz 44:31	G0846	igen	igen	αὐτὸν	αὐτός	egyezik
ALVIL-001	1Móz 44:31	G1094	igen	igen	γῆρας	γῆρας	egyezik
ALVIL-001	1Móz 44:31	G1161	igen	igen	δὲ	δέ	egyezik
ALVIL-001	1Móz 44:31	G1473	igen	igen	ἡμῶν	ἐγώ	egyezik
ALVIL-001	1Móz 44:31	G1510	igen	igen	ἔσται	εἰμί	egyezik
ALVIL-001	1Móz 44:31	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	1Móz 44:31	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	1Móz 44:31	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	1Móz 44:31	G2609	igen	igen	κατάξουσιν	κατάγω	egyezik
ALVIL-001	1Móz 44:31	G3165	igen	nem			csak regi
ALVIL-001	1Móz 44:31	G3326	igen	igen	μεθ᾿	μετά	egyezik
ALVIL-001	1Móz 44:31	G3361	nem	igen	μὴ	μή	csak uj
ALVIL-001	1Móz 44:31	G3588	igen	igen	τῷ	ὁ	egyezik
ALVIL-001	1Móz 44:31	G3601	igen	igen	ὀδύνης	ὀδύνη	egyezik
ALVIL-001	1Móz 44:31	G3708	igen	igen	ἰδεῖν	ὁράω	egyezik
ALVIL-001	1Móz 44:31	G3808	igen	igen	παιδάριον	παιδάριον	egyezik
ALVIL-001	1Móz 44:31	G3816	igen	igen	παῖδές	παῖς	egyezik
ALVIL-001	1Móz 44:31	G3962	igen	igen	πατρὸς	πατήρ	egyezik
ALVIL-001	1Móz 44:31	G4771	igen	igen	σου	σύ	egyezik
ALVIL-001	1Móz 44:31	G5053	igen	igen	τελευτήσει	τελευτάω	egyezik
ALVIL-001	4Móz 16:30	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	4Móz 16:30	G0235	igen	igen	ἀλλ᾿	ἀλλά	egyezik
ALVIL-001	4Móz 16:30	G0444	igen	igen	ἄνθρωποι	ἄνθρωπος	egyezik
ALVIL-001	4Móz 16:30	G0455	igen	igen	ἀνοίξασα	ἀνοίγω	egyezik
ALVIL-001	4Móz 16:30	G0846	igen	igen	αὐτῆς	αὐτός	egyezik
ALVIL-001	4Móz 16:30	G1065	igen	nem			csak regi
ALVIL-001	4Móz 16:30	G1093	nem	igen	γῆ	γῆ	csak uj
ALVIL-001	4Móz 16:30	G1097	igen	igen	γνώσεσθε	γινώσκω	egyezik
ALVIL-001	4Móz 16:30	G1166	igen	nem			csak regi
ALVIL-001	4Móz 16:30	G1510	igen	igen	ἐστὶν	εἰμί	egyezik
ALVIL-001	4Móz 16:30	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	4Móz 16:30	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	4Móz 16:30	G2198	igen	igen	ζῶντες	ζάω	egyezik
ALVIL-001	4Móz 16:30	G2228	igen	igen	ἢ	ἤ	egyezik
ALVIL-001	4Móz 16:30	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	4Móz 16:30	G2597	igen	igen	καταβήσονται	καταβαίνω	egyezik
ALVIL-001	4Móz 16:30	G2666	igen	igen	καταπίεται	καταπίνω	egyezik
ALVIL-001	4Móz 16:30	G2962	igen	igen	κύριος	κύριος	egyezik
ALVIL-001	4Móz 16:30	G3588	igen	igen	ἡ	ὁ	egyezik
ALVIL-001	4Móz 16:30	G3624	igen	igen	οἴκους	οἶκος	egyezik
ALVIL-001	4Móz 16:30	G3745	igen	igen	ὅσα	ὅσος	egyezik
ALVIL-001	4Móz 16:30	G3754	igen	igen	ὅτι	ὅτι	egyezik
ALVIL-001	4Móz 16:30	G3778	igen	igen	οὗτοι	οὗτος	egyezik
ALVIL-001	4Móz 16:30	G3947	igen	igen	παρώξυναν	παροξύνω	egyezik
ALVIL-001	4Móz 16:30	G3956	igen	igen	πάντα	πᾶς	egyezik
ALVIL-001	4Móz 16:30	G4633	igen	igen	σκηνὰς	σκηνή	egyezik
ALVIL-001	4Móz 16:30	G4750	igen	igen	στόμα	στόμα	egyezik
ALVIL-001	4Móz 16:30	G5335	igen	nem			csak regi
ALVIL-001	4Móz 16:33	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	4Móz 16:33	G0622	igen	igen	ἀπώλοντο	ἀπόλλυμι	egyezik
ALVIL-001	4Móz 16:33	G0846	igen	igen	αὐτοὶ	αὐτός	egyezik
ALVIL-001	4Móz 16:33	G1065	igen	nem			csak regi
ALVIL-001	4Móz 16:33	G1093	nem	igen	γῆ	γῆ	csak uj
ALVIL-001	4Móz 16:33	G1510	igen	igen	ἐστὶν	εἰμί	egyezik
ALVIL-001	4Móz 16:33	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	4Móz 16:33	G1537	igen	igen	ἐκ	ἐκ	egyezik
ALVIL-001	4Móz 16:33	G2198	igen	igen	ζῶντα	ζάω	egyezik
ALVIL-001	4Móz 16:33	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	4Móz 16:33	G2572	igen	igen	ἐκάλυψεν	καλύπτω	egyezik
ALVIL-001	4Móz 16:33	G2597	igen	igen	κατέβησαν	καταβαίνω	egyezik
ALVIL-001	4Móz 16:33	G3319	igen	igen	μέσου	μέσος	egyezik
ALVIL-001	4Móz 16:33	G3588	igen	igen	ἡ	ὁ	egyezik
ALVIL-001	4Móz 16:33	G3745	igen	igen	ὅσα	ὅσος	egyezik
ALVIL-001	4Móz 16:33	G4864	igen	igen	συναγωγῆς	συναγωγή	egyezik
ALVIL-001	5Móz 32:22	G0086	nem	igen	ᾅδου	ᾅδης	csak uj
ALVIL-001	5Móz 32:22	G0846	igen	igen	αὐτῆς	αὐτός	egyezik
ALVIL-001	5Móz 32:22	G1065	igen	nem			csak regi
ALVIL-001	5Móz 32:22	G1093	nem	igen	γῆν	γῆ	csak uj
ALVIL-001	5Móz 32:22	G1473	igen	igen	μου	ἐγώ	egyezik
ALVIL-001	5Móz 32:22	G1537	igen	igen	ἐκ	ἐκ	egyezik
ALVIL-001	5Móz 32:22	G1572	igen	igen	ἐκκέκαυται	ἐκκαίω	egyezik
ALVIL-001	5Móz 32:22	G2193	igen	igen	ἕως	ἕως	egyezik
ALVIL-001	5Móz 32:22	G2310	igen	igen	θεμέλια	θεμέλιος	egyezik
ALVIL-001	5Móz 32:22	G2372	igen	igen	θυμοῦ	θυμός	egyezik
ALVIL-001	5Móz 32:22	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	5Móz 32:22	G2545	igen	igen	καυθήσεται	καίω	egyezik
ALVIL-001	5Móz 32:22	G2719	igen	igen	καταφάγεται	κατεσθίω	egyezik
ALVIL-001	5Móz 32:22	G2736	igen	igen	κάτω	κάτω	egyezik
ALVIL-001	5Móz 32:22	G3588	igen	igen	τοῦ	ὁ	egyezik
ALVIL-001	5Móz 32:22	G3735	igen	igen	ὀρέων	ὄρος	egyezik
ALVIL-001	5Móz 32:22	G3754	igen	igen	ὅτι	ὅτι	egyezik
ALVIL-001	5Móz 32:22	G4442	igen	igen	πῦρ	πῦρ	egyezik
ALVIL-001	1Sám 2:6	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	1Sám 2:6	G0321	igen	igen	ἀνάγει	ἀνάγω	egyezik
ALVIL-001	1Sám 2:6	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	1Sám 2:6	G2225	igen	igen	ζωογονεῖ	ζωογονέω	egyezik
ALVIL-001	1Sám 2:6	G2289	igen	igen	θανατοῖ	θανατόω	egyezik
ALVIL-001	1Sám 2:6	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	1Sám 2:6	G2609	igen	igen	κατάγει	κατάγω	egyezik
ALVIL-001	1Sám 2:6	G2962	igen	igen	κύριος	κύριος	egyezik
ALVIL-001	2Sám 22:6	G1473	igen	igen	με	ἐγώ	egyezik
ALVIL-001	2Sám 22:6	G2288	igen	igen	θανάτου	θάνατος	egyezik
ALVIL-001	2Sám 22:6	G2944	igen	igen	ἐκύκλωσάν	κυκλόω	egyezik
ALVIL-001	2Sám 22:6	G4399	igen	igen	προέφθασάν	προφθάνω	egyezik
ALVIL-001	2Sám 22:6	G4643	igen	igen	σκληρότητες	σκληρότης	egyezik
ALVIL-001	2Sám 22:6	G5604	igen	nem			csak regi
ALVIL-001	1Kir 2:6	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	1Kir 2:6	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
ALVIL-001	1Kir 2:6	G1515	igen	igen	εἰρήνῃ	εἰρήνη	egyezik
ALVIL-001	1Kir 2:6	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	1Kir 2:6	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	1Kir 2:6	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	1Kir 2:6	G2596	igen	igen	κατὰ	κατά	egyezik
ALVIL-001	1Kir 2:6	G2609	igen	igen	κατάξεις	κατάγω	egyezik
ALVIL-001	1Kir 2:6	G3364	igen	nem			csak regi
ALVIL-001	1Kir 2:6	G3588	igen	igen	τὴν	ὁ	egyezik
ALVIL-001	1Kir 2:6	G3756	nem	igen	οὐ	οὐ	csak uj
ALVIL-001	1Kir 2:6	G4160	igen	igen	ποιήσεις	ποιέω	egyezik
ALVIL-001	1Kir 2:6	G4678	igen	igen	σοφίαν	σοφία	egyezik
ALVIL-001	1Kir 2:6	G4771	igen	igen	σου	σύ	egyezik
ALVIL-001	1Kir 2:9	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	1Kir 2:9	G0129	igen	igen	αἵματι	αἷμα	egyezik
ALVIL-001	1Kir 2:9	G0435	igen	igen	ἀνὴρ	ἀνήρ	egyezik
ALVIL-001	1Kir 2:9	G0846	igen	igen	αὐτόν	αὐτός	egyezik
ALVIL-001	1Kir 2:9	G1097	igen	igen	γνώσῃ	γινώσκω	egyezik
ALVIL-001	1Kir 2:9	G1510	igen	igen	εἶ	εἰμί	egyezik
ALVIL-001	1Kir 2:9	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	1Kir 2:9	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	1Kir 2:9	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	1Kir 2:9	G2609	igen	igen	κατάξεις	κατάγω	egyezik
ALVIL-001	1Kir 2:9	G3165	igen	nem			csak regi
ALVIL-001	1Kir 2:9	G3361	nem	igen	μὴ	μή	csak uj
ALVIL-001	1Kir 2:9	G3364	igen	nem			csak regi
ALVIL-001	1Kir 2:9	G3588	igen	igen	τὴν	ὁ	egyezik
ALVIL-001	1Kir 2:9	G3739	igen	igen	ἃ	ὅς	egyezik
ALVIL-001	1Kir 2:9	G3754	igen	igen	ὅτι	ὅτι	egyezik
ALVIL-001	1Kir 2:9	G3756	nem	igen	οὐ	οὐ	csak uj
ALVIL-001	1Kir 2:9	G4160	igen	igen	ποιήσεις	ποιέω	egyezik
ALVIL-001	1Kir 2:9	G4680	igen	igen	σοφὸς	σοφός	egyezik
ALVIL-001	1Kir 2:9	G4771	igen	igen	σὺ	σύ	egyezik
ALVIL-001	Jób 7:9	G0086	igen	igen	ᾅδην	ᾅδης	egyezik
ALVIL-001	Jób 7:9	G0305	igen	igen	ἀναβῇ	ἀναβαίνω	egyezik
ALVIL-001	Jób 7:9	G0444	igen	igen	ἄνθρωπος	ἄνθρωπος	egyezik
ALVIL-001	Jób 7:9	G0575	igen	igen	ἀπ᾿	ἀπό	egyezik
ALVIL-001	Jób 7:9	G0599	igen	nem			csak regi
ALVIL-001	Jób 7:9	G1063	igen	igen	γὰρ	γάρ	egyezik
ALVIL-001	Jób 7:9	G1437	igen	igen	ἐὰν	ἐάν	egyezik
ALVIL-001	Jób 7:9	G1519	igen	igen	εἰς	εἰς	egyezik
ALVIL-001	Jób 7:9	G2597	igen	igen	καταβῇ	καταβαίνω	egyezik
ALVIL-001	Jób 7:9	G3165	igen	nem			csak regi
ALVIL-001	Jób 7:9	G3361	nem	igen	μὴ	μή	csak uj
ALVIL-001	Jób 7:9	G3509	igen	igen	νέφος	νέφος	egyezik
ALVIL-001	Jób 7:9	G3746	igen	nem			csak regi
ALVIL-001	Jób 7:9	G3765	igen	igen	οὐκέτι	οὐκέτι	egyezik
ALVIL-001	Jób 7:9	G3772	igen	igen	οὐρανοῦ	οὐρανός	egyezik
ALVIL-001	Jób 7:9	G5618	nem	igen	ὥσπερ	ὥσπερ	csak uj
ALVIL-001	Jób 11:8	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	Jób 11:8	G0901	igen	igen	βαθύτερα	βαθύς	egyezik
ALVIL-001	Jób 11:8	G1161	igen	igen	δὲ	δέ	egyezik
ALVIL-001	Jób 11:8	G1492	igen	nem			csak regi
ALVIL-001	Jób 11:8	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	Jób 11:8	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	Jób 11:8	G3588	igen	igen	ὁ	ὁ	egyezik
ALVIL-001	Jób 11:8	G3772	igen	igen	οὐρανός	οὐρανός	egyezik
ALVIL-001	Jób 11:8	G4160	igen	igen	ποιήσεις	ποιέω	egyezik
ALVIL-001	Jób 11:8	G5100	igen	igen	τί	τίς	egyezik
ALVIL-001	Jób 11:8	G5308	igen	igen	ὑψηλὸς	ὑψηλός	egyezik
ALVIL-001	Jób 14:13	G0086	igen	igen	ᾅδῃ	ᾅδης	egyezik
ALVIL-001	Jób 14:13	G0302	igen	igen	ἂν	ἄν	egyezik
ALVIL-001	Jób 14:13	G1063	igen	igen	γὰρ	γάρ	egyezik
ALVIL-001	Jób 14:13	G1161	igen	igen	δέ	δέ	egyezik
ALVIL-001	Jób 14:13	G1473	igen	igen	με	ἐγώ	egyezik
ALVIL-001	Jób 14:13	G1487	igen	igen	εἰ	εἰ	egyezik
ALVIL-001	Jób 14:13	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	Jób 14:13	G2193	igen	igen	ἕως	ἕως	egyezik
ALVIL-001	Jób 14:13	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	Jób 14:13	G2928	igen	igen	ἔκρυψας	κρύπτω	egyezik
ALVIL-001	Jób 14:13	G3417	igen	igen	μνείαν	μνεία	egyezik
ALVIL-001	Jób 14:13	G3588	igen	igen	ἡ	ὁ	egyezik
ALVIL-001	Jób 14:13	G3709	igen	igen	ὀργὴ	ὀργή	egyezik
ALVIL-001	Jób 14:13	G3739	igen	igen	ᾧ	ὅς	egyezik
ALVIL-001	Jób 14:13	G3784	igen	igen	ὄφελον	ὀφείλω	egyezik
ALVIL-001	Jób 14:13	G3973	igen	igen	παύσηταί	παύω	egyezik
ALVIL-001	Jób 14:13	G4160	igen	igen	ποιήσῃ	ποιέω	egyezik
ALVIL-001	Jób 14:13	G4771	igen	igen	σου	σύ	egyezik
ALVIL-001	Jób 14:13	G5021	igen	igen	τάξῃ	τάσσω	egyezik
ALVIL-001	Jób 14:13	G5442	igen	igen	ἐφύλαξας	φυλάσσω	egyezik
ALVIL-001	Jób 14:13	G5550	igen	igen	χρόνον	χρόνος	egyezik
ALVIL-001	Jób 17:13	G0086	igen	igen	ᾅδης	ᾅδης	egyezik
ALVIL-001	Jób 17:13	G1063	igen	igen	γὰρ	γάρ	egyezik
ALVIL-001	Jób 17:13	G1105	igen	igen	γνόφῳ	γνόφος	egyezik
ALVIL-001	Jób 17:13	G1161	igen	igen	δὲ	δέ	egyezik
ALVIL-001	Jób 17:13	G1437	igen	igen	ἐὰν	ἐάν	egyezik
ALVIL-001	Jób 17:13	G1473	igen	igen	μου	ἐγώ	egyezik
ALVIL-001	Jób 17:13	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	Jób 17:13	G3588	igen	igen	ὁ	ὁ	egyezik
ALVIL-001	Jób 17:13	G3624	igen	igen	οἶκος	οἶκος	egyezik
ALVIL-001	Jób 17:13	G4765	igen	nem			csak regi
ALVIL-001	Jób 17:13	G4766	igen	nem			csak regi
ALVIL-001	Jób 17:13	G5278	igen	igen	ὑπομείνω	ὑπομένω	egyezik
ALVIL-001	Jób 17:16	G0086	igen	nem			szamozas miatt nem parosithato (uj kivonatban nincs ez az igehely)
ALVIL-001	Jób 17:16	G1473	igen	nem			szamozas miatt nem parosithato (uj kivonatban nincs ez az igehely)
ALVIL-001	Jób 17:16	G1519	igen	nem			szamozas miatt nem parosithato (uj kivonatban nincs ez az igehely)
ALVIL-001	Jób 17:16	G1909	igen	nem			szamozas miatt nem parosithato (uj kivonatban nincs ez az igehely)
ALVIL-001	Jób 17:16	G2228	igen	nem			szamozas miatt nem parosithato (uj kivonatban nincs ez az igehely)
ALVIL-001	Jób 17:16	G2597	igen	nem			szamozas miatt nem parosithato (uj kivonatban nincs ez az igehely)
ALVIL-001	Jób 17:16	G3326	igen	nem			szamozas miatt nem parosithato (uj kivonatban nincs ez az igehely)
ALVIL-001	Jób 17:16	G3661	igen	nem			szamozas miatt nem parosithato (uj kivonatban nincs ez az igehely)
ALVIL-001	Jób 17:16	G5560	igen	nem			szamozas miatt nem parosithato (uj kivonatban nincs ez az igehely)
ALVIL-001	Jób 21:13	G0018	igen	igen	ἀγαθοῖς	ἀγαθός	egyezik
ALVIL-001	Jób 21:13	G0086	igen	igen	ᾅδου	ᾅδης	egyezik
ALVIL-001	Jób 21:13	G0372	igen	igen	ἀναπαύσει	ἀνάπαυσις	egyezik
ALVIL-001	Jób 21:13	G0846	igen	igen	αὐτῶν	αὐτός	egyezik
ALVIL-001	Jób 21:13	G0979	igen	igen	βίον	βίος	egyezik
ALVIL-001	Jób 21:13	G1161	igen	igen	δὲ	δέ	egyezik
ALVIL-001	Jób 21:13	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	Jób 21:13	G2837	igen	igen	ἐκοιμήθησαν	κοιμάω	egyezik
ALVIL-001	Jób 21:13	G3588	igen	igen	τὸν	ὁ	egyezik
ALVIL-001	Jób 21:13	G4931	igen	igen	συνετέλεσαν	συντελέω	egyezik
ALVIL-001	Jób 24:19	G0398	igen	igen	ἀναφανείη	ἀναφαίνω	egyezik
ALVIL-001	Jób 24:19	G0726	igen	igen	ἥρπασαν	ἁρπάζω	egyezik
ALVIL-001	Jób 24:19	G0846	igen	igen	αὐτῶν	αὐτός	egyezik
ALVIL-001	Jób 24:19	G1063	igen	igen	γὰρ	γάρ	egyezik
ALVIL-001	Jób 24:19	G1065	igen	nem			csak regi
ALVIL-001	Jób 24:19	G1093	nem	igen	γῆς	γῆ	csak uj
ALVIL-001	Jób 24:19	G1161	igen	igen	δὲ	δέ	egyezik
ALVIL-001	Jób 24:19	G1909	igen	igen	ἐπὶ	ἐπί	egyezik
ALVIL-001	Jób 24:19	G3584	igen	igen	ξηρά	ξηρός	egyezik
ALVIL-001	Jób 24:19	G3588	igen	igen	τὰ	ὁ	egyezik
ALVIL-001	Jób 24:19	G3737	igen	igen	ὀρφανῶν	ὀρφανός	egyezik
ALVIL-001	Jób 26:6	G0086	igen	igen	ᾅδης	ᾅδης	egyezik
ALVIL-001	Jób 26:6	G0684	igen	igen	ἀπωλείᾳ	ἀπώλεια	egyezik
ALVIL-001	Jób 26:6	G0846	igen	igen	αὐτοῦ	αὐτός	egyezik
ALVIL-001	Jób 26:6	G1131	igen	igen	γυμνὸς	γυμνός	egyezik
ALVIL-001	Jób 26:6	G1510	igen	igen	ἔστιν	εἰμί	egyezik
ALVIL-001	Jób 26:6	G2532	igen	igen	καὶ	καί	egyezik
ALVIL-001	Jób 26:6	G3364	igen	nem			csak regi
ALVIL-001	Jób 26:6	G3588	igen	igen	ὁ	ὁ	egyezik
ALVIL-001	Jób 26:6	G3756	nem	igen	οὐκ	οὐ	csak uj
ALVIL-001	Jób 26:6	G4018	igen	igen	περιβόλαιον	περιβόλαιον	egyezik
ALVIL-001	Zsolt 6:6	G1026	igen	igen	βρέξω	βρέχω	egyezik
ALVIL-001	Zsolt 6:6	G1144	igen	igen	δάκρυσίν	δάκρυ	egyezik
ALVIL-001	Zsolt 6:6	G1473	igen	igen	μου	ἐγώ	egyezik
ALVIL-001	Zsolt 6:6	G1538	igen	igen	ἑκάστην	ἕκαστος	egyezik
ALVIL-001	Zsolt 6:6	G1722	igen	igen	ἐν	ἐν	egyezik
ALVIL-001	Zsolt 6:6	G2596	igen	igen	καθ᾿	κατά	egyezik
ALVIL-001	Zsolt 6:6	G2825	igen	igen	κλίνην	κλίνη	egyezik
ALVIL-001	Zsolt 6:6	G2872	igen	igen	ἐκοπίασα	κοπιάω	egyezik
